Store Name,Date,Bill No.,Tab Type,Source,Customer Name,Customer Number,Super Category,Category,SAC/HSN No.,SKU Code / Item No,SKU / Item Name,Item Rate,Item Qty,Item Subtotal,Offer,Discount Amount,Complimentary Amount,Total Discount,Net Sale Value,Tax Amount,Gross Sale Value,Purchase Rate,Purchase Value,Net Margin%,Gross Margin%
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0017,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0021,Orange Zest Mocha - Regular,270.0,1.0,270.0,Synthetic promotion,14.67,0,14.67,255.33,12.77,268.1,42.67,42.67,83.29,84.08
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0018,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0022,Orange Zest Mocha - Medium,300.0,1.0,300.0,Synthetic promotion,12.9,0,12.9,287.1,14.36,301.46,48.42,48.42,83.13,83.94
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0019,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0026,Caramel Macchiato - Large,325.0,1.0,325.0,Synthetic promotion,14.42,0,14.42,310.58,15.53,326.11,53.88,53.88,82.65,83.48
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0020,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0027,French Vanilla Latte - Regular,265.39,1.0,265.39,,0.0,0,0.0,265.39,13.27,278.66,42.17,42.17,84.11,84.87
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0021,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0030,Vegan Iced Latte - Regular,285.0,3.0,855.0,Synthetic promotion,9.69,0,9.69,845.31,42.27,887.58,58.9,176.7,79.1,80.09
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0022,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0031,Vegan Iced Latte - Medium,310.0,1.0,310.0,Synthetic promotion,12.63,0,12.63,297.37,14.87,312.24,66.95,66.95,77.49,78.56
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0023,Delivery/Takeaway,Takeaway,,,Beverage,Cold Brew,996331,MENU0033,Classic Cold Brew - Regular,228.31,1.0,228.31,,0.0,0,0.0,228.31,11.42,239.73,25.6,25.6,88.79,89.32
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0024,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0034,Classic Cold Brew - Medium,250.0,1.0,250.0,Synthetic promotion,9.74,0,9.74,240.26,12.01,252.27,28.66,28.66,88.07,88.64
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0025,Dine In,Dine In,Guest 3738,9000003738,Beverage,Cold Brew,996331,MENU0035,Classic Cold Brew - Large,276.65,1.0,276.65,,0.0,0,0.0,276.65,13.83,290.48,31.73,31.73,88.53,89.08
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0026,Delivery/Takeaway,Takeaway,,,Beverage,Cold Brew,996331,MENU0036,Coffee Lemonade - Regular,237.12,2.0,474.24,,0.0,0,0.0,474.24,23.71,497.95,29.45,58.9,87.58,88.17
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0027,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0040,Vietnamese Shakerato - Medium,284.7,1.0,284.7,,0.0,0,0.0,284.7,14.23,298.93,28.66,28.66,89.93,90.41
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0028,Dine In,Dine In,Guest 3409,9000003409,Beverage,Cold Brew,996331,MENU0041,Vietnamese Shakerato - Large,305.0,1.0,305.0,Synthetic promotion,10.7,0,10.7,294.3,14.71,309.01,31.73,31.73,89.22,89.73
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0029,Dine In,Dine In,Guest 4209,9000004209,Beverage,Cold Coffee,996331,MENU0042,Classic Cold Coffee - Regular,255.0,1.0,255.0,Synthetic promotion,7.87,0,7.87,247.13,12.36,259.49,38.56,38.56,84.4,85.14
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0030,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0044,Classic Cold Coffee - Large,325.56,1.0,325.56,,0.0,0,0.0,325.56,16.28,341.84,48.58,48.58,85.08,85.79
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0031,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0045,Mocha Cold Coffee - Regular,285.0,1.0,285.0,Synthetic promotion,4.14,0,4.14,280.86,14.04,294.9,45.06,45.06,83.96,84.72
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0032,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Coffee,996331,MENU0046,Mocha Cold Coffee - Medium,320.0,2.0,640.0,Synthetic promotion,23.45,0,23.45,616.55,30.83,647.38,51.03,102.06,83.45,84.23
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0033,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0048,Caramel Cold Coffee - Regular,285.0,1.0,285.0,Synthetic promotion,0.32,0,0.32,284.68,14.23,298.91,44.81,44.81,84.26,85.01
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0034,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0049,Caramel Cold Coffee - Medium,320.0,1.0,320.0,Synthetic promotion,13.9,0,13.9,306.1,15.3,321.4,50.74,50.74,83.42,84.21
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0035,Delivery/Takeaway,Takeaway,,,Beverage,Tea,996331,MENU0051,Masala Chai Latte - Regular,195.0,3.0,585.0,Synthetic promotion,12.65,0,12.65,572.35,28.62,600.97,36.17,108.51,81.04,81.94
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0036,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0054,Himalayan Green Tea,213.1,2.0,426.2,,0.0,0,0.0,426.2,21.31,447.51,8.67,17.34,95.93,96.13
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0037,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0055,Japanese Matcha Latte - Regular,265.0,1.0,265.0,Synthetic promotion,4.71,0,4.71,260.29,13.01,273.3,36.17,36.17,86.1,86.77
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0038,Dine In,Dine In,,,Beverage,Tea,996331,MENU0057,Japanese Matcha Latte - Large,325.0,5.0,1625.0,Synthetic promotion,62.14,0,62.14,1562.86,78.14,1641.0,45.76,228.8,85.36,86.06
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0039,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0059,Lemon Iced Tea - Medium,230.0,2.0,460.0,Synthetic promotion,23.42,0,23.42,436.58,21.83,458.41,15.66,31.32,92.83,93.17
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0040,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0061,Hibiscus Lime Iced Tea - Regular,227.44,2.0,454.88,,0.0,0,0.0,454.88,22.74,477.62,24.09,48.18,89.41,89.91
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0041,Dine In,Dine In,Guest 7907,9000007907,Beverage,Kids Beverage,996331,MENU0065,Hot Chocolate - Medium,245.0,1.0,245.0,Synthetic promotion,4.18,0,4.18,240.82,12.04,252.86,40.27,40.27,83.28,84.07
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0042,Dine In,Dine In,Guest 4224,9000004224,Beverage,Kids Beverage,996331,MENU0066,Hot Chocolate - Large,270.0,1.0,270.0,Synthetic promotion,7.77,0,7.77,262.23,13.11,275.34,44.98,44.98,82.85,83.66
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0043,Delivery/Takeaway,Corporate Order,,,Beverage,Shake,996331,MENU0069,Choco Chip Shake - Medium,330.0,2.0,660.0,Synthetic promotion,21.88,0,21.88,638.12,31.91,670.03,38.42,76.84,87.96,88.53
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0044,Delivery/Takeaway,Takeaway,,,Beverage,Smoothie,996331,MENU0074,Seasonal Smoothie - Regular,305.0,2.0,610.0,Synthetic promotion,6.8,0,6.8,603.2,30.16,633.36,33.37,66.74,88.94,89.46
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0045,Dine In,Dine In,Guest 0350,9000000350,Food,Wraps,996331,MENU0077,Spicy Paneer Wrap,275.0,1.0,275.0,Synthetic promotion,1.1,0,1.1,273.9,13.7,287.6,73.36,73.36,73.22,74.49
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0046,Dine In,Dine In,,,Food,Wraps,996331,MENU0078,Shredded Chicken Wrap,295.0,1.0,295.0,Synthetic promotion,16.76,0,16.76,278.24,13.91,292.15,70.05,70.05,74.82,76.02
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0047,Delivery/Takeaway,Takeaway,Guest 8041,9000008041,Food,Sandwiches,996331,MENU0080,Pesto Veg Sandwich,280.0,1.0,280.0,Synthetic promotion,10.49,0,10.49,269.51,13.48,282.99,91.86,91.86,65.92,67.54
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0048,Dine In,Dine In,,,Food,Toasts,996331,MENU0083,Chilli Cheese Garlic Toast,235.0,1.0,235.0,Synthetic promotion,11.73,0,11.73,223.27,11.16,234.43,42.14,42.14,81.13,82.02
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0049,Delivery/Takeaway,Takeaway,,,Food,Toasts,996331,MENU0084,Chicken Pepperoni Avocado Toast,330.0,1.0,330.0,Synthetic promotion,7.73,0,7.73,322.27,16.11,338.38,68.54,68.54,78.73,79.74
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0050,Delivery/Takeaway,Corporate Order,,,Food,Platter,996331,MENU0085,Hummus and Pita Platter,310.0,1.0,310.0,Synthetic promotion,3.4,0,3.4,306.6,15.33,321.93,45.45,45.45,85.18,85.88
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0051,Dine In,Dine In,,,Food,Snacks,996331,MENU0091,Pesto Sundried Tomato Pin Wheel,226.81,1.0,226.81,,0.0,0,0.0,226.81,11.34,238.15,42.04,42.04,81.46,82.35
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0052,Delivery/Takeaway,Corporate Order,,,Food,Baked Goods,996331,MENU0096,Chocolate Croissant,235.0,2.0,470.0,Synthetic promotion,7.91,0,7.91,462.09,23.1,485.19,64.54,129.08,72.07,73.4
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0053,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0097,Mushroom Cheese Croissant,255.0,1.0,255.0,Synthetic promotion,5.88,0,5.88,249.12,12.46,261.58,74.84,74.84,69.96,71.39
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0054,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0100,Banana Walnut Tea Cake,205.0,1.0,205.0,Synthetic promotion,7.65,0,7.65,197.35,9.87,207.22,61.61,61.61,68.78,70.27
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0055,Delivery/Takeaway,Takeaway,Guest 5246,9000005246,Dessert,Baked Goods,996331,MENU0101,Lemon Raspberry Tea Cake,215.0,2.0,430.0,Synthetic promotion,1.59,0,1.59,428.41,21.42,449.83,56.57,113.14,73.59,74.85
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0056,Delivery/Takeaway,Corporate Order,,,Dessert,Desserts,996331,MENU0104,Classic Chocolate Fudge Brownie,195.0,1.0,195.0,Synthetic promotion,5.38,0,5.38,189.62,9.48,199.1,51.02,51.02,73.09,74.37
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0057,Delivery/Takeaway,Takeaway,,,Dessert,Desserts,996331,MENU0105,Soft-Centred Caramel Cookie,180.0,1.0,180.0,Synthetic promotion,3.93,0,3.93,176.07,8.8,184.87,46.02,46.02,73.86,75.11
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0058,Delivery/Takeaway,Corporate Order,,,Dessert,Desserts,996331,MENU0107,Jaggery Parmesan Cookie,173.13,1.0,173.13,,0.0,0,0.0,173.13,8.66,181.79,41.02,41.02,76.31,77.44
ABNAH Cafe Connaught Place,2026-01-01,BILL-OUT001-260101-0059,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0110,Multigrain Walnut Tea Cake,225.0,1.0,225.0,Synthetic promotion,1.5,0,1.5,223.5,11.18,234.68,56.57,56.57,74.69,75.89
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0001,Delivery/Takeaway,Takeaway,Guest 3988,9000003988,Beverage,Coffee Classics,996331,MENU0003,Americano - Regular,185.0,2.0,370.0,Synthetic promotion,15.43,0,15.43,354.57,17.73,372.3,23.21,46.42,86.91,87.53
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0002,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0005,Americano - Large,235.0,1.0,235.0,Synthetic promotion,8.71,0,8.71,226.29,11.31,237.6,28.91,28.91,87.22,87.83
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0003,Delivery/Takeaway,Takeaway,Guest 4518,9000004518,Beverage,Coffee Classics,996331,MENU0006,Latte - Regular,225.0,4.0,900.0,Synthetic promotion,21.79,0,21.79,878.21,43.91,922.12,36.17,144.68,83.53,84.31
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0004,Dine In,Dine In,Guest 5607,9000005607,Beverage,Coffee Classics,996331,MENU0007,Latte - Medium,250.0,3.0,750.0,Synthetic promotion,6.27,0,6.27,743.73,37.19,780.92,40.96,122.88,83.48,84.26
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0005,Delivery/Takeaway,Takeaway,Guest 5797,9000005797,Beverage,Coffee Classics,996331,MENU0008,Latte - Large,275.0,2.0,550.0,Synthetic promotion,10.83,0,10.83,539.17,26.96,566.13,45.76,91.52,83.03,83.83
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0006,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0009,Cappuccino - Regular,225.0,4.0,900.0,Synthetic promotion,35.34,0,35.34,864.66,43.23,907.89,36.17,144.68,83.27,84.06
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0007,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0010,Cappuccino - Medium,250.0,5.0,1250.0,Synthetic promotion,52.53,0,52.53,1197.47,59.87,1257.34,40.96,204.8,82.9,83.71
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0008,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0011,Cappuccino - Large,275.0,3.0,825.0,Synthetic promotion,29.09,0,29.09,795.91,39.8,835.71,45.76,137.28,82.75,83.57
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0009,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0012,Flat White - Regular,235.0,1.0,235.0,Synthetic promotion,5.31,0,5.31,229.69,11.48,241.17,36.17,36.17,84.25,85.0
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0010,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0013,Flat White - Medium,260.0,2.0,520.0,Synthetic promotion,7.88,0,7.88,512.12,25.61,537.73,40.96,81.92,84.0,84.77
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0011,Dine In,Dine In,Guest 6003,9000006003,Beverage,Coffee Classics,996331,MENU0014,Flat White - Large,285.0,1.0,285.0,Synthetic promotion,12.81,0,12.81,272.19,13.61,285.8,45.76,45.76,83.19,83.99
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0012,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0015,Mocha - Regular,246.78,4.0,987.12,,0.0,0,0.0,987.12,49.36,1036.48,42.67,170.68,82.71,83.53
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0013,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0017,Mocha - Large,295.0,3.0,885.0,Synthetic promotion,35.61,0,35.61,849.39,42.47,891.86,54.21,162.63,80.85,81.77
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0014,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0018,Sea Salt Mocha - Regular,279.7,1.0,279.7,,0.0,0,0.0,279.7,13.98,293.68,42.67,42.67,84.74,85.47
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0015,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0021,Orange Zest Mocha - Regular,270.0,1.0,270.0,Synthetic promotion,1.12,0,1.12,268.88,13.44,282.32,42.67,42.67,84.13,84.89
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0016,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0022,Orange Zest Mocha - Medium,300.0,1.0,300.0,Synthetic promotion,0.42,0,0.42,299.58,14.98,314.56,48.42,48.42,83.84,84.61
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0017,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0024,Caramel Macchiato - Regular,266.45,1.0,266.45,,0.0,0,0.0,266.45,13.32,279.77,42.42,42.42,84.08,84.84
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0018,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0027,French Vanilla Latte - Regular,265.0,2.0,530.0,Synthetic promotion,11.14,0,11.14,518.86,25.94,544.8,42.17,84.34,83.75,84.52
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0019,Delivery/Takeaway,Takeaway,Guest 8296,9000008296,Beverage,Signature Coffee,996331,MENU0028,French Vanilla Latte - Medium,295.94,1.0,295.94,,0.0,0,0.0,295.94,14.8,310.74,47.85,47.85,83.83,84.6
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0020,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0029,French Vanilla Latte - Large,325.0,2.0,650.0,Synthetic promotion,18.97,0,18.97,631.03,31.55,662.58,53.56,107.12,83.02,83.83
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0021,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0030,Vegan Iced Latte - Regular,285.0,2.0,570.0,Synthetic promotion,28.86,0,28.86,541.14,27.06,568.2,58.9,117.8,78.23,79.27
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0022,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0032,Vegan Iced Latte - Large,335.0,1.0,335.0,Synthetic promotion,18.73,0,18.73,316.27,15.81,332.08,75.02,75.02,76.28,77.41
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0023,Delivery/Takeaway,Takeaway,,,Beverage,Cold Brew,996331,MENU0036,Coffee Lemonade - Regular,235.0,1.0,235.0,Synthetic promotion,0.57,0,0.57,234.43,11.72,246.15,29.45,29.45,87.44,88.04
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0024,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0037,Coffee Lemonade - Medium,260.0,2.0,520.0,Synthetic promotion,11.64,0,11.64,508.36,25.42,533.78,33.09,66.18,86.98,87.6
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0025,Delivery/Takeaway,Takeaway,,,Beverage,Cold Brew,996331,MENU0038,Coffee Lemonade - Large,285.0,1.0,285.0,Synthetic promotion,16.37,0,16.37,268.63,13.43,282.06,36.73,36.73,86.33,86.98
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0026,Delivery/Takeaway,Takeaway,,,Beverage,Cold Brew,996331,MENU0039,Vietnamese Shakerato - Regular,255.0,1.0,255.0,Synthetic promotion,13.16,0,13.16,241.84,12.09,253.93,25.6,25.6,89.41,89.92
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0027,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0042,Classic Cold Coffee - Regular,255.0,2.0,510.0,Synthetic promotion,19.84,0,19.84,490.16,24.51,514.67,38.56,77.12,84.27,85.02
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0028,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Coffee,996331,MENU0046,Mocha Cold Coffee - Medium,320.0,1.0,320.0,Synthetic promotion,15.16,0,15.16,304.84,15.24,320.08,51.03,51.03,83.26,84.06
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0029,Delivery/Takeaway,Takeaway,Guest 5112,9000005112,Beverage,Cold Coffee,996331,MENU0047,Mocha Cold Coffee - Large,355.0,2.0,710.0,Synthetic promotion,38.43,0,38.43,671.57,33.58,705.15,57.03,114.06,83.02,83.82
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0030,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Coffee,996331,MENU0048,Caramel Cold Coffee - Regular,287.5,1.0,287.5,,0.0,0,0.0,287.5,14.38,301.88,44.81,44.81,84.41,85.16
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0031,Dine In,Dine In,Guest 2239,9000002239,Beverage,Cold Coffee,996331,MENU0050,Caramel Cold Coffee - Large,355.0,1.0,355.0,Synthetic promotion,8.52,0,8.52,346.48,17.32,363.8,56.7,56.7,83.64,84.41
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0032,Delivery/Takeaway,Takeaway,Guest 5208,9000005208,Beverage,Tea,996331,MENU0052,Masala Chai Latte - Medium,220.0,1.0,220.0,Synthetic promotion,4.65,0,4.65,215.35,10.77,226.12,40.96,40.96,80.98,81.89
ABNAH Cafe Connaught Place,2026-01-02,BILL-OUT001-260102-0033,Dine In,Dine In,,,Beverage,Tea,996331,MENU0055,Japanese Matcha Latte - Regular,265.37,1.0,265.37,,0.0,0,0.0,265.37,13.27,278.64,36.17,36.17,86.37,87.02
