Store Name,Date,Bill No.,Tab Type,Source,Customer Name,Customer Number,Super Category,Category,SAC/HSN No.,SKU Code / Item No,SKU / Item Name,Item Rate,Item Qty,Item Subtotal,Offer,Discount Amount,Complimentary Amount,Total Discount,Net Sale Value,Tax Amount,Gross Sale Value,Purchase Rate,Purchase Value,Net Margin%,Gross Margin%
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0018,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0029,French Vanilla Latte - Large,325.0,2.0,650.0,Synthetic promotion,35.17,0,35.17,614.83,30.74,645.57,53.56,107.12,82.58,83.41
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0019,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0030,Vegan Iced Latte - Regular,285.86,1.0,285.86,,0.0,0,0.0,285.86,14.29,300.15,58.9,58.9,79.4,80.38
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0020,Delivery/Takeaway,Takeaway,Guest 0625,9000000625,Beverage,Signature Coffee,996331,MENU0031,Vegan Iced Latte - Medium,310.0,1.0,310.0,Synthetic promotion,0.38,0,0.38,309.62,15.48,325.1,66.95,66.95,78.38,79.41
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0021,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Brew,996331,MENU0034,Classic Cold Brew - Medium,252.19,1.0,252.19,,0.0,0,0.0,252.19,12.61,264.8,28.66,28.66,88.64,89.18
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0022,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Brew,996331,MENU0036,Coffee Lemonade - Regular,235.0,1.0,235.0,Synthetic promotion,11.5,0,11.5,223.5,11.18,234.68,29.45,29.45,86.82,87.45
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0023,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Brew,996331,MENU0037,Coffee Lemonade - Medium,260.0,2.0,520.0,Synthetic promotion,2.23,0,2.23,517.77,25.89,543.66,33.09,66.18,87.22,87.83
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0024,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0039,Vietnamese Shakerato - Regular,255.0,1.0,255.0,Synthetic promotion,5.73,0,5.73,249.27,12.46,261.73,25.6,25.6,89.73,90.22
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0025,Delivery/Takeaway,Corporate Order,Guest 8569,9000008569,Beverage,Cold Coffee,996331,MENU0042,Classic Cold Coffee - Regular,255.0,1.0,255.0,Synthetic promotion,3.9,0,3.9,251.1,12.55,263.65,38.56,38.56,84.64,85.37
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0026,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0043,Classic Cold Coffee - Medium,290.0,1.0,290.0,Synthetic promotion,9.92,0,9.92,280.08,14.0,294.08,43.56,43.56,84.45,85.19
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0027,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Coffee,996331,MENU0046,Mocha Cold Coffee - Medium,322.89,1.0,322.89,,0.0,0,0.0,322.89,16.14,339.03,51.03,51.03,84.2,84.95
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0028,Dine In,Dine In,,,Beverage,Tea,996331,MENU0054,Himalayan Green Tea,210.0,1.0,210.0,Synthetic promotion,9.66,0,9.66,200.34,10.02,210.36,8.67,8.67,95.67,95.88
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0029,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0058,Lemon Iced Tea - Regular,206.28,1.0,206.28,,0.0,0,0.0,206.28,10.31,216.59,14.29,14.29,93.07,93.4
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0030,Dine In,Dine In,,,Beverage,Kids Beverage,996331,MENU0065,Hot Chocolate - Medium,245.0,1.0,245.0,Synthetic promotion,7.27,0,7.27,237.73,11.89,249.62,40.27,40.27,83.06,83.87
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0031,Dine In,Dine In,Guest 4116,9000004116,Beverage,Shake,996331,MENU0069,Choco Chip Shake - Medium,330.0,1.0,330.0,Synthetic promotion,8.16,0,8.16,321.84,16.09,337.93,38.42,38.42,88.06,88.63
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0032,Delivery/Takeaway,Takeaway,,,Beverage,Smoothie,996331,MENU0075,Seasonal Smoothie - Medium,340.0,1.0,340.0,Synthetic promotion,3.64,0,3.64,336.36,16.82,353.18,37.59,37.59,88.82,89.36
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0033,Delivery/Takeaway,Corporate Order,,,Food,Wraps,996331,MENU0078,Shredded Chicken Wrap,295.0,1.0,295.0,Synthetic promotion,4.95,0,4.95,290.05,14.5,304.55,70.05,70.05,75.85,77.0
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0034,Delivery/Takeaway,Takeaway,,,Food,Breakfast,996331,MENU0087,Cream Cheese Bagel,250.0,1.0,250.0,Synthetic promotion,0.96,0,0.96,249.04,12.45,261.49,54.49,54.49,78.12,79.16
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0035,Delivery/Takeaway,Takeaway,,,Food,Breakfast,996331,MENU0088,Scallion Pepper Cream Cheese Bagel,266.79,2.0,533.58,Synthetic promotion,0.01,0,0.01,533.57,26.68,560.25,54.49,108.98,79.58,80.55
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0036,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0097,Mushroom Cheese Croissant,255.0,2.0,510.0,Synthetic promotion,1.42,0,1.42,508.58,25.43,534.01,74.84,149.68,70.57,71.97
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0037,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0098,Sriracha Chicken Croissant,278.8,1.0,278.8,,0.0,0,0.0,278.8,13.94,292.74,81.14,81.14,70.9,72.28
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0038,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0101,Lemon Raspberry Tea Cake,218.68,1.0,218.68,,0.0,0,0.0,218.68,10.93,229.61,56.57,56.57,74.13,75.36
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0039,Dine In,Dine In,Guest 8634,9000008634,Dessert,Desserts,996331,MENU0104,Classic Chocolate Fudge Brownie,195.0,1.0,195.0,Synthetic promotion,8.02,0,8.02,186.98,9.35,196.33,51.02,51.02,72.71,74.01
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0040,Delivery/Takeaway,Corporate Order,,,Dessert,Desserts,996331,MENU0106,Death by Chocolate Cookie,190.44,1.0,190.44,,0.0,0,0.0,190.44,9.52,199.96,47.52,47.52,75.05,76.24
ABNAH Cafe Connaught Place,2026-03-01,BILL-OUT001-260301-0041,Dine In,Dine In,,,Dessert,Desserts,996331,MENU0108,Apple Pie,270.0,1.0,270.0,Synthetic promotion,6.45,0,6.45,263.55,13.18,276.73,56.57,56.57,78.54,79.56
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0001,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0003,Americano - Regular,185.0,2.0,370.0,Synthetic promotion,16.21,0,16.21,353.79,17.69,371.48,23.21,46.42,86.88,87.5
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0002,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0004,Americano - Medium,213.24,3.0,639.72,Synthetic promotion,0.01,0,0.01,639.71,31.99,671.7,26.05,78.15,87.78,88.37
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0003,Dine In,Dine In,Guest 0843,9000000843,Beverage,Coffee Classics,996331,MENU0005,Americano - Large,235.0,2.0,470.0,Synthetic promotion,12.47,0,12.47,457.53,22.88,480.41,28.91,57.82,87.36,87.96
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0004,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0006,Latte - Regular,226.55,3.0,679.65,,0.0,0,0.0,679.65,33.98,713.63,36.17,108.51,84.03,84.79
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0005,Delivery/Takeaway,Corporate Order,Guest 1674,9000001674,Beverage,Coffee Classics,996331,MENU0007,Latte - Medium,250.0,2.0,500.0,Synthetic promotion,3.33,0,3.33,496.67,24.83,521.5,40.96,81.92,83.51,84.29
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0006,Dine In,Dine In,Guest 6434,9000006434,Beverage,Coffee Classics,996331,MENU0008,Latte - Large,275.0,1.0,275.0,Synthetic promotion,9.96,0,9.96,265.04,13.25,278.29,45.76,45.76,82.73,83.56
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0007,Delivery/Takeaway,Takeaway,Guest 1945,9000001945,Beverage,Coffee Classics,996331,MENU0009,Cappuccino - Regular,225.0,3.0,675.0,Synthetic promotion,4.41,0,4.41,670.59,33.53,704.12,36.17,108.51,83.82,84.59
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0008,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0010,Cappuccino - Medium,250.0,1.0,250.0,Synthetic promotion,8.17,0,8.17,241.83,12.09,253.92,40.96,40.96,83.06,83.87
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0009,Delivery/Takeaway,Takeaway,Guest 1956,9000001956,Beverage,Coffee Classics,996331,MENU0011,Cappuccino - Large,275.0,2.0,550.0,Synthetic promotion,17.22,0,17.22,532.78,26.64,559.42,45.76,91.52,82.82,83.64
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0010,Delivery/Takeaway,Takeaway,Guest 6207,9000006207,Beverage,Coffee Classics,996331,MENU0013,Flat White - Medium,262.94,6.0,1577.64,,0.0,0,0.0,1577.64,78.88,1656.52,40.96,245.76,84.42,85.16
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0011,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0014,Flat White - Large,285.0,1.0,285.0,Synthetic promotion,4.35,0,4.35,280.65,14.03,294.68,45.76,45.76,83.69,84.47
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0012,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0015,Mocha - Regular,245.0,4.0,980.0,Synthetic promotion,55.38,0,55.38,924.62,46.23,970.85,42.67,170.68,81.54,82.42
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0013,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0016,Mocha - Medium,270.0,2.0,540.0,Synthetic promotion,16.8,0,16.8,523.2,26.16,549.36,48.42,96.84,81.49,82.37
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0014,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0017,Mocha - Large,295.0,3.0,885.0,Synthetic promotion,45.04,0,45.04,839.96,42.0,881.96,54.21,162.63,80.64,81.56
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0015,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0018,Sea Salt Mocha - Regular,275.0,5.0,1375.0,Synthetic promotion,3.39,0,3.39,1371.61,68.58,1440.19,42.67,213.35,84.45,85.19
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0016,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0020,Sea Salt Mocha - Large,341.29,2.0,682.58,,0.0,0,0.0,682.58,34.13,716.71,54.21,108.42,84.12,84.87
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0017,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0021,Orange Zest Mocha - Regular,270.0,1.0,270.0,Synthetic promotion,14.33,0,14.33,255.67,12.78,268.45,42.67,42.67,83.31,84.11
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0018,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0022,Orange Zest Mocha - Medium,302.67,1.0,302.67,,0.0,0,0.0,302.67,15.13,317.8,48.42,48.42,84.0,84.76
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0019,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0026,Caramel Macchiato - Large,330.88,2.0,661.76,,0.0,0,0.0,661.76,33.09,694.85,53.88,107.76,83.72,84.49
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0020,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0027,French Vanilla Latte - Regular,265.79,1.0,265.79,,0.0,0,0.0,265.79,13.29,279.08,42.17,42.17,84.13,84.89
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0021,Delivery/Takeaway,Corporate Order,Guest 7087,9000007087,Beverage,Signature Coffee,996331,MENU0030,Vegan Iced Latte - Regular,285.0,1.0,285.0,Synthetic promotion,11.73,0,11.73,273.27,13.66,286.93,58.9,58.9,78.45,79.47
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0022,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0031,Vegan Iced Latte - Medium,310.0,1.0,310.0,Synthetic promotion,18.11,0,18.11,291.89,14.59,306.48,66.95,66.95,77.06,78.16
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0023,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0032,Vegan Iced Latte - Large,335.0,1.0,335.0,Synthetic promotion,15.42,0,15.42,319.58,15.98,335.56,75.02,75.02,76.53,77.64
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0024,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0034,Classic Cold Brew - Medium,250.0,1.0,250.0,Synthetic promotion,10.89,0,10.89,239.11,11.96,251.07,28.66,28.66,88.01,88.58
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0025,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0036,Coffee Lemonade - Regular,235.0,3.0,705.0,Synthetic promotion,7.75,0,7.75,697.25,34.86,732.11,29.45,88.35,87.33,87.93
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0026,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0039,Vietnamese Shakerato - Regular,255.0,1.0,255.0,Synthetic promotion,2.24,0,2.24,252.76,12.64,265.4,25.6,25.6,89.87,90.35
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0027,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0042,Classic Cold Coffee - Regular,255.0,2.0,510.0,Synthetic promotion,8.57,0,8.57,501.43,25.07,526.5,38.56,77.12,84.62,85.35
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0028,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0044,Classic Cold Coffee - Large,325.0,1.0,325.0,Synthetic promotion,9.07,0,9.07,315.93,15.8,331.73,48.58,48.58,84.62,85.36
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0029,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0049,Caramel Cold Coffee - Medium,320.0,3.0,960.0,Synthetic promotion,2.43,0,2.43,957.57,47.88,1005.45,50.74,152.22,84.1,84.86
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0030,Delivery/Takeaway,Takeaway,,,Beverage,Tea,996331,MENU0051,Masala Chai Latte - Regular,198.29,2.0,396.58,,0.0,0,0.0,396.59,19.83,416.42,36.17,72.34,81.76,82.63
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0031,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0052,Masala Chai Latte - Medium,220.0,1.0,220.0,Synthetic promotion,12.51,0,12.51,207.49,10.37,217.86,40.96,40.96,80.26,81.2
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0032,Dine In,Dine In,,,Beverage,Tea,996331,MENU0054,Himalayan Green Tea,210.0,2.0,420.0,Synthetic promotion,12.0,0,12.0,408.0,20.4,428.4,8.67,17.34,95.75,95.95
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0033,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0058,Lemon Iced Tea - Regular,205.0,1.0,205.0,Synthetic promotion,5.05,0,5.05,199.95,10.0,209.95,14.29,14.29,92.85,93.19
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0034,Delivery/Takeaway,Corporate Order,,,Beverage,Iced Tea,996331,MENU0060,Lemon Iced Tea - Large,258.08,1.0,258.08,,0.0,0,0.0,258.08,12.9,270.98,17.03,17.03,93.4,93.72
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0035,Delivery/Takeaway,Corporate Order,Guest 6818,9000006818,Food,Wraps,996331,MENU0078,Shredded Chicken Wrap,298.42,2.0,596.84,Synthetic promotion,0.01,0,0.01,596.83,29.84,626.67,70.05,140.1,76.53,77.64
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0036,Delivery/Takeaway,Corporate Order,,,Food,Sandwiches,996331,MENU0079,Smoked Chipotle Paneer Sandwich,295.0,3.0,885.0,Synthetic promotion,48.68,0,48.68,836.32,41.82,878.14,90.66,271.98,67.48,69.03
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0037,Delivery/Takeaway,Takeaway,Guest 7300,9000007300,Food,Sandwiches,996331,MENU0080,Pesto Veg Sandwich,280.0,2.0,560.0,Synthetic promotion,6.45,0,6.45,553.55,27.68,581.23,91.86,183.72,66.81,68.39
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0038,Dine In,Dine In,,,Food,Toasts,996331,MENU0084,Chicken Pepperoni Avocado Toast,330.0,1.0,330.0,Synthetic promotion,6.71,0,6.71,323.29,16.16,339.45,68.54,68.54,78.8,79.81
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0039,Delivery/Takeaway,Corporate Order,,,Food,Breakfast,996331,MENU0086,Breakfast Pancakes,285.0,1.0,285.0,Synthetic promotion,10.97,0,10.97,274.03,13.7,287.73,66.89,66.89,75.59,76.75
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0040,Dine In,Dine In,,,Food,Breakfast,996331,MENU0087,Cream Cheese Bagel,251.29,1.0,251.29,,0.0,0,0.0,251.29,12.56,263.85,54.49,54.49,78.32,79.35
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0041,Dine In,Dine In,,,Food,Breakfast,996331,MENU0088,Scallion Pepper Cream Cheese Bagel,265.0,1.0,265.0,Synthetic promotion,14.03,0,14.03,250.97,12.55,263.52,54.49,54.49,78.29,79.32
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0042,Dine In,Dine In,Guest 3316,9000003316,Food,Breakfast,996331,MENU0089,Masala Egg Bun,225.48,2.0,450.96,,0.0,0,0.0,450.96,22.55,473.51,42.74,85.48,81.04,81.95
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0043,Delivery/Takeaway,Takeaway,,,Food,Snacks,996331,MENU0091,Pesto Sundried Tomato Pin Wheel,229.29,1.0,229.29,,0.0,0,0.0,229.29,11.46,240.75,42.04,42.04,81.67,82.54
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0044,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0094,Butter Croissant,195.0,1.0,195.0,Synthetic promotion,11.14,0,11.14,183.86,9.19,193.05,58.04,58.04,68.43,69.94
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0045,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0096,Chocolate Croissant,235.0,1.0,235.0,Synthetic promotion,6.27,0,6.27,228.73,11.44,240.17,64.54,64.54,71.78,73.13
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0046,Delivery/Takeaway,Takeaway,Guest 3495,9000003495,Food,Baked Goods,996331,MENU0097,Mushroom Cheese Croissant,255.0,1.0,255.0,Synthetic promotion,9.52,0,9.52,245.48,12.27,257.75,74.84,74.84,69.51,70.96
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0047,Delivery/Takeaway,Corporate Order,,,Food,Baked Goods,996331,MENU0098,Sriracha Chicken Croissant,275.0,2.0,550.0,Synthetic promotion,25.43,0,25.43,524.57,26.23,550.8,81.14,162.28,69.06,70.54
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0048,Delivery/Takeaway,Takeaway,,,Dessert,Baked Goods,996331,MENU0100,Banana Walnut Tea Cake,208.65,1.0,208.65,,0.0,0,0.0,208.65,10.43,219.08,61.61,61.61,70.47,71.88
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0049,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0101,Lemon Raspberry Tea Cake,215.0,1.0,215.0,Synthetic promotion,6.92,0,6.92,208.08,10.4,218.48,56.57,56.57,72.81,74.11
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0050,Delivery/Takeaway,Corporate Order,,,Dessert,Desserts,996331,MENU0106,Death by Chocolate Cookie,190.0,1.0,190.0,Synthetic promotion,5.03,0,5.03,184.97,9.25,194.22,47.52,47.52,74.31,75.53
ABNAH Cafe Connaught Place,2026-03-02,BILL-OUT001-260302-0051,Delivery/Takeaway,Takeaway,,,Dessert,Desserts,996331,MENU0108,Apple Pie,270.0,2.0,540.0,Synthetic promotion,16.83,0,16.83,523.17,26.16,549.33,56.57,113.14,78.37,79.4
