Store Name,Date,Bill No.,Tab Type,Source,Customer Name,Customer Number,Super Category,Category,SAC/HSN No.,SKU Code / Item No,SKU / Item Name,Item Rate,Item Qty,Item Subtotal,Offer,Discount Amount,Complimentary Amount,Total Discount,Net Sale Value,Tax Amount,Gross Sale Value,Purchase Rate,Purchase Value,Net Margin%,Gross Margin%
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0033,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0048,Caramel Cold Coffee - Regular,285.0,2.0,570.0,Synthetic promotion,26.6,0,26.6,543.4,27.17,570.57,44.81,89.62,83.51,84.29
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0034,Delivery/Takeaway,Mall Walk-in,,,Beverage,Cold Coffee,996331,MENU0049,Caramel Cold Coffee - Medium,324.14,1.0,324.14,,0.0,0,0.0,324.14,16.21,340.35,50.74,50.74,84.35,85.09
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0035,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0050,Caramel Cold Coffee - Large,360.5,2.0,721.0,,0.0,0,0.0,721.0,36.05,757.05,56.7,113.4,84.27,85.02
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0036,Dine In,Dine In,,,Beverage,Tea,996331,MENU0052,Masala Chai Latte - Medium,220.0,2.0,440.0,Synthetic promotion,20.09,0,20.09,419.91,21.0,440.91,40.96,81.92,80.49,81.42
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0037,Delivery/Takeaway,Mall Walk-in,,,Beverage,Tea,996331,MENU0054,Himalayan Green Tea,211.04,2.0,422.08,,0.0,0,0.0,422.09,21.1,443.19,8.67,17.34,95.89,96.09
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0038,Delivery/Takeaway,Online,,,Beverage,Tea,996331,MENU0055,Japanese Matcha Latte - Regular,265.0,2.0,530.0,Synthetic promotion,22.3,0,22.3,507.7,25.39,533.09,36.17,72.34,85.75,86.43
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0039,Dine In,Dine In,Guest 7642,9000007642,Beverage,Tea,996331,MENU0056,Japanese Matcha Latte - Medium,295.0,3.0,885.0,Synthetic promotion,27.77,0,27.77,857.23,42.86,900.09,40.96,122.88,85.67,86.35
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0040,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0058,Lemon Iced Tea - Regular,205.81,1.0,205.81,,0.0,0,0.0,205.81,10.29,216.1,14.29,14.29,93.06,93.39
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0041,Delivery/Takeaway,Online,,,Beverage,Iced Tea,996331,MENU0059,Lemon Iced Tea - Medium,230.0,1.0,230.0,Synthetic promotion,1.45,0,1.45,228.55,11.43,239.98,15.66,15.66,93.15,93.47
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0042,Delivery/Takeaway,Mall Walk-in,,,Beverage,Kids Beverage,996331,MENU0065,Hot Chocolate - Medium,249.21,2.0,498.42,Synthetic promotion,0.01,0,0.01,498.41,24.92,523.33,40.27,80.54,83.84,84.61
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0043,Delivery/Takeaway,Mall Walk-in,,,Beverage,Shake,996331,MENU0068,Choco Chip Shake - Regular,295.0,2.0,590.0,Synthetic promotion,28.17,0,28.17,561.83,28.09,589.92,34.11,68.22,87.86,88.44
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0044,Delivery/Takeaway,Mall Walk-in,,,Beverage,Shake,996331,MENU0069,Choco Chip Shake - Medium,330.0,1.0,330.0,Synthetic promotion,1.45,0,1.45,328.55,16.43,344.98,38.42,38.42,88.31,88.86
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0045,Dine In,Dine In,,,Beverage,Shake,996331,MENU0070,Choco Chip Shake - Large,365.0,1.0,365.0,Synthetic promotion,17.19,0,17.19,347.81,17.39,365.2,42.79,42.79,87.7,88.28
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0046,Dine In,Dine In,,,Beverage,Shake,996331,MENU0072,Mixed Berry Shake - Medium,350.0,2.0,700.0,Synthetic promotion,12.96,0,12.96,687.04,34.35,721.39,69.6,139.2,79.74,80.7
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0047,Delivery/Takeaway,Mall Walk-in,,,Beverage,Smoothie,996331,MENU0074,Seasonal Smoothie - Regular,306.47,1.0,306.47,,0.0,0,0.0,306.47,15.32,321.79,33.37,33.37,89.11,89.63
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0048,Dine In,Dine In,Guest 7389,9000007389,Beverage,Smoothie,996331,MENU0075,Seasonal Smoothie - Medium,346.02,1.0,346.02,,0.0,0,0.0,346.02,17.3,363.32,37.59,37.59,89.14,89.65
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0049,Delivery/Takeaway,Online,Guest 2236,9000002236,Beverage,Smoothie,996331,MENU0076,Seasonal Smoothie - Large,375.0,1.0,375.0,Synthetic promotion,7.41,0,7.41,367.59,18.38,385.97,41.83,41.83,88.62,89.16
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0050,Delivery/Takeaway,Online,,,Food,Wraps,996331,MENU0077,Spicy Paneer Wrap,278.58,1.0,278.58,,0.0,0,0.0,278.58,13.93,292.51,73.36,73.36,73.67,74.92
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0051,Delivery/Takeaway,Mall Walk-in,,,Food,Wraps,996331,MENU0078,Shredded Chicken Wrap,295.0,1.0,295.0,Synthetic promotion,17.67,0,17.67,277.33,13.87,291.2,70.05,70.05,74.74,75.94
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0052,Dine In,Dine In,,,Food,Sandwiches,996331,MENU0079,Smoked Chipotle Paneer Sandwich,295.0,4.0,1180.0,Synthetic promotion,42.58,0,42.58,1137.42,56.87,1194.29,90.66,362.64,68.12,69.64
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0053,Dine In,Dine In,Guest 1273,9000001273,Food,Sandwiches,996331,MENU0080,Pesto Veg Sandwich,280.0,1.0,280.0,Synthetic promotion,8.47,0,8.47,271.53,13.58,285.11,91.86,91.86,66.17,67.78
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0054,Dine In,Dine In,,,Food,Sandwiches,996331,MENU0081,Pepper Chicken Sandwich,315.0,2.0,630.0,Synthetic promotion,20.98,0,20.98,609.02,30.45,639.47,87.66,175.32,71.21,72.58
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0055,Delivery/Takeaway,Online,,,Food,Toasts,996331,MENU0083,Chilli Cheese Garlic Toast,235.0,1.0,235.0,Synthetic promotion,8.53,0,8.53,226.47,11.32,237.79,42.14,42.14,81.39,82.28
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0056,Delivery/Takeaway,Online,,,Food,Toasts,996331,MENU0084,Chicken Pepperoni Avocado Toast,330.0,3.0,990.0,Synthetic promotion,30.79,0,30.79,959.21,47.96,1007.17,68.54,205.62,78.56,79.58
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0057,Delivery/Takeaway,Online,,,Food,Breakfast,996331,MENU0086,Breakfast Pancakes,285.0,1.0,285.0,Synthetic promotion,3.11,0,3.11,281.89,14.09,295.98,66.89,66.89,76.27,77.4
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0058,Delivery/Takeaway,Mall Walk-in,,,Food,Breakfast,996331,MENU0088,Scallion Pepper Cream Cheese Bagel,265.0,1.0,265.0,Synthetic promotion,0.97,0,0.97,264.03,13.2,277.23,54.49,54.49,79.36,80.34
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0059,Delivery/Takeaway,Online,,,Food,Breakfast,996331,MENU0089,Masala Egg Bun,225.38,1.0,225.38,,0.0,0,0.0,225.38,11.27,236.65,42.74,42.74,81.04,81.94
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0060,Delivery/Takeaway,Online,,,Food,Snacks,996331,MENU0090,Marinara Cheese Pin Wheels,215.0,1.0,215.0,Synthetic promotion,3.22,0,3.22,211.78,10.59,222.37,38.29,38.29,81.92,82.78
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0061,Dine In,Dine In,Guest 3069,9000003069,Food,Baked Goods,996331,MENU0094,Butter Croissant,195.0,2.0,390.0,Synthetic promotion,1.44,0,1.44,388.56,19.43,407.99,58.04,116.08,70.13,71.55
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0062,Dine In,Dine In,,,Food,Baked Goods,996331,MENU0095,Almond Croissant,245.0,1.0,245.0,Synthetic promotion,10.63,0,10.63,234.37,11.72,246.09,58.04,58.04,75.24,76.42
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0063,Delivery/Takeaway,Mall Walk-in,,,Food,Baked Goods,996331,MENU0096,Chocolate Croissant,235.0,2.0,470.0,Synthetic promotion,19.06,0,19.06,450.94,22.55,473.49,64.54,129.08,71.38,72.74
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0064,Delivery/Takeaway,Online,Guest 2217,9000002217,Food,Baked Goods,996331,MENU0097,Mushroom Cheese Croissant,256.25,1.0,256.25,,0.0,0,0.0,256.25,12.81,269.06,74.84,74.84,70.79,72.18
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0065,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0099,Cinnamon Roll with Cream Cheese,220.0,1.0,220.0,Synthetic promotion,6.78,0,6.78,213.22,10.66,223.88,52.57,52.57,75.34,76.52
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0066,Delivery/Takeaway,Online,,,Dessert,Baked Goods,996331,MENU0100,Banana Walnut Tea Cake,205.0,1.0,205.0,Synthetic promotion,3.96,0,3.96,201.04,10.05,211.09,61.61,61.61,69.35,70.81
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0067,Delivery/Takeaway,Online,,,Dessert,Baked Goods,996331,MENU0101,Lemon Raspberry Tea Cake,215.0,2.0,430.0,Synthetic promotion,21.61,0,21.61,408.39,20.42,428.81,56.57,113.14,72.3,73.62
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0068,Dine In,Dine In,,,Dessert,Desserts,996331,MENU0102,Double Chocolate Truffle Cake,295.0,2.0,590.0,Synthetic promotion,4.87,0,4.87,585.13,29.26,614.39,63.07,126.14,78.44,79.47
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0069,Delivery/Takeaway,Online,Guest 7760,9000007760,Dessert,Desserts,996331,MENU0103,Banoffee Pie,286.83,1.0,286.83,,0.0,0,0.0,286.83,14.34,301.17,56.57,56.57,80.28,81.22
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0070,Delivery/Takeaway,Online,,,Dessert,Desserts,996331,MENU0104,Classic Chocolate Fudge Brownie,195.0,2.0,390.0,Synthetic promotion,11.8,0,11.8,378.2,18.91,397.11,51.02,102.04,73.02,74.3
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0071,Delivery/Takeaway,Mall Walk-in,Guest 4590,9000004590,Dessert,Desserts,996331,MENU0105,Soft-Centred Caramel Cookie,182.79,2.0,365.58,,0.0,0,0.0,365.58,18.28,383.86,46.02,92.04,74.82,76.02
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0072,Delivery/Takeaway,Online,,,Dessert,Desserts,996331,MENU0107,Jaggery Parmesan Cookie,170.0,2.0,340.0,Synthetic promotion,10.41,0,10.41,329.59,16.48,346.07,41.02,82.04,75.11,76.29
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0073,Delivery/Takeaway,Mall Walk-in,,,Dessert,Desserts,996331,MENU0109,Basque Cheesecake,310.0,1.0,310.0,Synthetic promotion,13.82,0,13.82,296.18,14.81,310.99,82.57,82.57,72.12,73.45
ABNAH Cafe Saket Premium,2026-03-01,BILL-OUT003-260301-0074,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0110,Multigrain Walnut Tea Cake,225.0,3.0,675.0,Synthetic promotion,20.41,0,20.41,654.59,32.73,687.32,56.57,169.71,74.07,75.31
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0001,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0004,Americano - Medium,212.94,1.0,212.94,,0.0,0,0.0,212.94,10.65,223.59,26.05,26.05,87.77,88.35
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0002,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0005,Americano - Large,238.53,2.0,477.06,,0.0,0,0.0,477.07,23.85,500.92,28.91,57.82,87.88,88.46
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0003,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0006,Latte - Regular,225.0,1.0,225.0,Synthetic promotion,7.35,0,7.35,217.65,10.88,228.53,36.17,36.17,83.38,84.17
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0004,Dine In,Dine In,Guest 6432,9000006432,Beverage,Coffee Classics,996331,MENU0007,Latte - Medium,250.0,2.0,500.0,Synthetic promotion,6.15,0,6.15,493.85,24.69,518.54,40.96,81.92,83.41,84.2
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0005,Delivery/Takeaway,Mall Walk-in,,,Beverage,Coffee Classics,996331,MENU0008,Latte - Large,275.0,1.0,275.0,Synthetic promotion,10.68,0,10.68,264.32,13.22,277.54,45.76,45.76,82.69,83.51
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0006,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0010,Cappuccino - Medium,250.0,1.0,250.0,Synthetic promotion,2.34,0,2.34,247.66,12.38,260.04,40.96,40.96,83.46,84.25
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0007,Delivery/Takeaway,Mall Walk-in,,,Beverage,Coffee Classics,996331,MENU0011,Cappuccino - Large,275.0,2.0,550.0,Synthetic promotion,15.92,0,15.92,534.08,26.7,560.78,45.76,91.52,82.86,83.68
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0008,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0013,Flat White - Medium,260.0,1.0,260.0,Synthetic promotion,14.93,0,14.93,245.07,12.25,257.32,40.96,40.96,83.29,84.08
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0009,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0014,Flat White - Large,285.0,2.0,570.0,Synthetic promotion,12.27,0,12.27,557.73,27.89,585.62,45.76,91.52,83.59,84.37
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0010,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0015,Mocha - Regular,249.11,1.0,249.11,,0.0,0,0.0,249.11,12.46,261.57,42.67,42.67,82.87,83.69
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0011,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0016,Mocha - Medium,270.0,1.0,270.0,Synthetic promotion,4.17,0,4.17,265.83,13.29,279.12,48.42,48.42,81.79,82.65
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0012,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0018,Sea Salt Mocha - Regular,275.29,1.0,275.29,,0.0,0,0.0,275.29,13.76,289.05,42.67,42.67,84.5,85.24
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0013,Delivery/Takeaway,Mall Walk-in,,,Beverage,Signature Coffee,996331,MENU0019,Sea Salt Mocha - Medium,305.0,1.0,305.0,Synthetic promotion,3.38,0,3.38,301.62,15.08,316.7,48.42,48.42,83.95,84.71
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0014,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0021,Orange Zest Mocha - Regular,271.44,2.0,542.88,,0.0,0,0.0,542.88,27.14,570.02,42.67,85.34,84.28,85.03
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0015,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0023,Orange Zest Mocha - Large,330.0,1.0,330.0,Synthetic promotion,7.17,0,7.17,322.83,16.14,338.97,54.21,54.21,83.21,84.01
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0016,Delivery/Takeaway,Online,Guest 0201,9000000201,Beverage,Signature Coffee,996331,MENU0024,Caramel Macchiato - Regular,265.0,1.0,265.0,Synthetic promotion,9.06,0,9.06,255.94,12.8,268.74,42.42,42.42,83.43,84.22
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0017,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0025,Caramel Macchiato - Medium,295.0,2.0,590.0,Synthetic promotion,35.16,0,35.16,554.84,27.74,582.58,48.13,96.26,82.65,83.48
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0018,Delivery/Takeaway,Online,,,Beverage,Signature Coffee,996331,MENU0027,French Vanilla Latte - Regular,268.25,1.0,268.25,,0.0,0,0.0,268.25,13.41,281.66,42.17,42.17,84.28,85.03
ABNAH Cafe Saket Premium,2026-03-02,BILL-OUT003-260302-0019,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0028,French Vanilla Latte - Medium,295.0,1.0,295.0,Synthetic promotion,2.23,0,2.23,292.77,14.64,307.41,47.85,47.85,83.66,84.43
