State,Deployment,Order Id,billNumber,daySerial,Tab,tableNumber,Open Time,Close Time,Category Name,Item Name,Item Number,itemSection,Item Classification,Rate,Qty,Amount,Discount,discountType,discountRemarks,GST@5% Amount,GST@5%,GST@18% Amount,GST@18%,GST@3% Amount,GST@3%,netamt,customerName,customerMobile,Covers,Waiter Name,Source
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0023,23,Delivery/Takeaway,,2026-01-01 11:22:00,2026-01-01 12:06:00,Cold Brew,Vietnamese Shakerato - Large,MENU0041,Beverage,Menu Item,307.37,2.0,614.74,0.01,Bill Discount,Synthetic promotion,614.73,30.74,0,0,0,0,645.47,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0024,24,Delivery/Takeaway,,2026-01-01 17:39:00,2026-01-01 17:48:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,255.0,1.0,255.0,4.58,Bill Discount,Synthetic promotion,250.42,12.52,0,0,0,0,262.94,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0025,25,Delivery/Takeaway,,2026-01-01 08:07:00,2026-01-01 08:50:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,292.91,1.0,292.91,0.0,,,292.91,14.65,0,0,0,0,307.56,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0026,26,Delivery/Takeaway,,2026-01-01 11:51:00,2026-01-01 12:38:00,Cold Coffee,Mocha Cold Coffee - Medium,MENU0046,Beverage,Menu Item,320.0,2.0,640.0,10.7,Bill Discount,Synthetic promotion,629.3,31.46,0,0,0,0,660.76,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0027,27,Dine In,T01,2026-01-01 08:09:00,2026-01-01 08:26:00,Tea,Masala Chai Latte - Regular,MENU0051,Beverage,Menu Item,195.0,1.0,195.0,1.16,Bill Discount,Synthetic promotion,193.84,9.69,0,0,0,0,203.53,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0028,28,Delivery/Takeaway,,2026-01-01 16:54:00,2026-01-01 17:14:00,Tea,Masala Chai Latte - Medium,MENU0052,Beverage,Menu Item,220.0,1.0,220.0,6.25,Bill Discount,Synthetic promotion,213.75,10.69,0,0,0,0,224.44,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0029,29,Delivery/Takeaway,,2026-01-01 17:07:00,2026-01-01 17:26:00,Tea,Himalayan Green Tea,MENU0054,Beverage,Menu Item,210.0,1.0,210.0,10.6,Bill Discount,Synthetic promotion,199.4,9.97,0,0,0,0,209.37,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0030,30,Delivery/Takeaway,,2026-01-01 14:51:00,2026-01-01 15:18:00,Tea,Japanese Matcha Latte - Medium,MENU0056,Beverage,Menu Item,295.0,1.0,295.0,12.22,Bill Discount,Synthetic promotion,282.78,14.14,0,0,0,0,296.92,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0031,31,Delivery/Takeaway,,2026-01-01 09:06:00,2026-01-01 09:17:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,208.23,1.0,208.23,0.0,,,208.23,10.41,0,0,0,0,218.64,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0032,32,Delivery/Takeaway,,2026-01-01 18:36:00,2026-01-01 19:24:00,Iced Tea,Lemon Iced Tea - Medium,MENU0059,Beverage,Menu Item,230.0,1.0,230.0,11.29,Bill Discount,Synthetic promotion,218.71,10.94,0,0,0,0,229.65,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0033,33,Dine In,T01,2026-01-01 10:50:00,2026-01-01 11:16:00,Iced Tea,Hibiscus Lime Iced Tea - Regular,MENU0061,Beverage,Menu Item,225.0,1.0,225.0,6.75,Bill Discount,Synthetic promotion,218.25,10.91,0,0,0,0,229.16,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0034,34,Delivery/Takeaway,,2026-01-01 14:25:00,2026-01-01 15:03:00,Iced Tea,Hibiscus Lime Iced Tea - Medium,MENU0062,Beverage,Menu Item,250.0,1.0,250.0,7.3,Bill Discount,Synthetic promotion,242.7,12.13,0,0,0,0,254.83,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0035,35,Delivery/Takeaway,,2026-01-01 09:47:00,2026-01-01 10:36:00,Iced Tea,Hibiscus Lime Iced Tea - Large,MENU0063,Beverage,Menu Item,279.91,1.0,279.91,0.0,,,279.91,14.0,0,0,0,0,293.91,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0036,36,Delivery/Takeaway,,2026-01-01 11:44:00,2026-01-01 12:03:00,Kids Beverage,Hot Chocolate - Medium,MENU0065,Beverage,Menu Item,245.0,1.0,245.0,6.61,Bill Discount,Synthetic promotion,238.39,11.92,0,0,0,0,250.31,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0037,37,Delivery/Takeaway,,2026-01-01 15:27:00,2026-01-01 15:49:00,Shake,Mixed Berry Shake - Large,MENU0073,Beverage,Menu Item,385.0,1.0,385.0,6.62,Bill Discount,Synthetic promotion,378.38,18.92,0,0,0,0,397.3,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0038,38,Delivery/Takeaway,,2026-01-01 08:40:00,2026-01-01 09:29:00,Smoothie,Seasonal Smoothie - Regular,MENU0074,Beverage,Menu Item,305.0,1.0,305.0,12.32,Bill Discount,Synthetic promotion,292.68,14.63,0,0,0,0,307.31,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0039,39,Delivery/Takeaway,,2026-01-01 19:17:00,2026-01-01 19:57:00,Smoothie,Seasonal Smoothie - Medium,MENU0075,Beverage,Menu Item,340.0,2.0,680.0,11.97,Bill Discount,Synthetic promotion,668.03,33.4,0,0,0,0,701.43,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0040,40,Delivery/Takeaway,,2026-01-01 14:21:00,2026-01-01 14:49:00,Smoothie,Seasonal Smoothie - Large,MENU0076,Beverage,Menu Item,375.0,1.0,375.0,19.69,Bill Discount,Synthetic promotion,355.31,17.77,0,0,0,0,373.08,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0041,41,Dine In,T19,2026-01-01 18:52:00,2026-01-01 19:07:00,Sandwiches,Smoked Chipotle Paneer Sandwich,MENU0079,Food,Menu Item,295.0,1.0,295.0,14.63,Bill Discount,Synthetic promotion,280.37,14.02,0,0,0,0,294.39,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0042,42,Delivery/Takeaway,,2026-01-01 18:59:00,2026-01-01 19:22:00,Sandwiches,Pesto Veg Sandwich,MENU0080,Food,Menu Item,282.96,1.0,282.96,0.0,,,282.96,14.15,0,0,0,0,297.11,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0043,43,Dine In,T13,2026-01-01 11:26:00,2026-01-01 11:40:00,Sandwiches,Pepper Chicken Sandwich,MENU0081,Food,Menu Item,317.17,1.0,317.17,0.0,,,317.17,15.86,0,0,0,0,333.03,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0044,44,Delivery/Takeaway,,2026-01-01 17:50:00,2026-01-01 18:07:00,Sandwiches,Tandoori Chicken Sandwich,MENU0082,Food,Menu Item,320.05,2.0,640.1,0.01,Bill Discount,Synthetic promotion,640.09,32.0,0,0,0,0,672.09,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0045,45,Dine In,T02,2026-01-01 17:35:00,2026-01-01 18:05:00,Toasts,Chilli Cheese Garlic Toast,MENU0083,Food,Menu Item,235.0,1.0,235.0,9.02,Bill Discount,Synthetic promotion,225.98,11.3,0,0,0,0,237.28,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0046,46,Dine In,T17,2026-01-01 19:05:00,2026-01-01 19:29:00,Toasts,Chicken Pepperoni Avocado Toast,MENU0084,Food,Menu Item,330.0,1.0,330.0,15.0,Bill Discount,Synthetic promotion,315.0,15.75,0,0,0,0,330.75,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0047,47,Delivery/Takeaway,,2026-01-01 11:44:00,2026-01-01 12:30:00,Breakfast,Cream Cheese Bagel,MENU0087,Food,Menu Item,250.0,1.0,250.0,1.23,Bill Discount,Synthetic promotion,248.77,12.44,0,0,0,0,261.21,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0048,48,Delivery/Takeaway,,2026-01-01 09:10:00,2026-01-01 09:57:00,Breakfast,Scallion Pepper Cream Cheese Bagel,MENU0088,Food,Menu Item,265.0,1.0,265.0,14.98,Bill Discount,Synthetic promotion,250.02,12.5,0,0,0,0,262.52,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0049,49,Delivery/Takeaway,,2026-01-01 13:44:00,2026-01-01 14:22:00,Breakfast,Masala Egg Bun,MENU0089,Food,Menu Item,225.0,1.0,225.0,0.18,Bill Discount,Synthetic promotion,224.82,11.24,0,0,0,0,236.06,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0050,50,Delivery/Takeaway,,2026-01-01 11:19:00,2026-01-01 11:30:00,Baked Goods,Butter Croissant,MENU0094,Food,Menu Item,195.0,1.0,195.0,0.42,Bill Discount,Synthetic promotion,194.58,9.73,0,0,0,0,204.31,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0051,51,Dine In,T10,2026-01-01 11:20:00,2026-01-01 11:29:00,Baked Goods,Chocolate Croissant,MENU0096,Food,Menu Item,235.0,1.0,235.0,10.04,Bill Discount,Synthetic promotion,224.96,11.25,0,0,0,0,236.21,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0052,52,Delivery/Takeaway,,2026-01-01 11:11:00,2026-01-01 11:38:00,Baked Goods,Mushroom Cheese Croissant,MENU0097,Food,Menu Item,255.0,1.0,255.0,10.94,Bill Discount,Synthetic promotion,244.06,12.2,0,0,0,0,256.26,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0053,53,Delivery/Takeaway,,2026-01-01 14:51:00,2026-01-01 15:40:00,Baked Goods,Sriracha Chicken Croissant,MENU0098,Food,Menu Item,275.0,1.0,275.0,9.99,Bill Discount,Synthetic promotion,265.01,13.25,0,0,0,0,278.26,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0054,54,Delivery/Takeaway,,2026-01-01 17:56:00,2026-01-01 18:24:00,Baked Goods,Banana Walnut Tea Cake,MENU0100,Dessert,Menu Item,205.0,1.0,205.0,3.0,Bill Discount,Synthetic promotion,202.0,10.1,0,0,0,0,212.1,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0055,55,Dine In,T03,2026-01-01 15:10:00,2026-01-01 15:47:00,Desserts,Banoffee Pie,MENU0103,Dessert,Menu Item,285.0,1.0,285.0,10.03,Bill Discount,Synthetic promotion,274.97,13.75,0,0,0,0,288.72,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0056,56,Delivery/Takeaway,,2026-01-01 19:26:00,2026-01-01 19:40:00,Desserts,Death by Chocolate Cookie,MENU0106,Dessert,Menu Item,191.56,1.0,191.56,0.0,,,191.56,9.58,0,0,0,0,201.14,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0057,57,Delivery/Takeaway,,2026-01-01 08:11:00,2026-01-01 08:56:00,Desserts,Jaggery Parmesan Cookie,MENU0107,Dessert,Menu Item,171.03,1.0,171.03,0.0,,,171.03,8.55,0,0,0,0,179.58,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260101-0058,58,Delivery/Takeaway,,2026-01-01 08:32:00,2026-01-01 08:52:00,Desserts,Basque Cheesecake,MENU0109,Dessert,Menu Item,310.0,1.0,310.0,1.42,Bill Discount,Synthetic promotion,308.58,15.43,0,0,0,0,324.01,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0001,1,Delivery/Takeaway,,2026-01-02 10:44:00,2026-01-02 11:12:00,Coffee Classics,Americano - Medium,MENU0004,Beverage,Menu Item,213.06,1.0,213.06,0.0,,,213.06,10.65,0,0,0,0,223.71,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0002,2,Dine In,T13,2026-01-02 09:03:00,2026-01-02 09:18:00,Coffee Classics,Americano - Large,MENU0005,Beverage,Menu Item,236.84,1.0,236.84,0.0,,,236.84,11.84,0,0,0,0,248.68,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0003,3,Dine In,T20,2026-01-02 08:03:00,2026-01-02 08:23:00,Coffee Classics,Latte - Regular,MENU0006,Beverage,Menu Item,225.0,1.0,225.0,4.32,Bill Discount,Synthetic promotion,220.68,11.03,0,0,0,0,231.71,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0004,4,Dine In,T13,2026-01-02 16:10:00,2026-01-02 16:28:00,Coffee Classics,Latte - Medium,MENU0007,Beverage,Menu Item,250.0,2.0,500.0,27.91,Bill Discount,Synthetic promotion,472.09,23.6,0,0,0,0,495.69,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0005,5,Dine In,T15,2026-01-02 19:25:00,2026-01-02 19:46:00,Coffee Classics,Latte - Large,MENU0008,Beverage,Menu Item,275.0,1.0,275.0,5.32,Bill Discount,Synthetic promotion,269.68,13.48,0,0,0,0,283.16,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0006,6,Delivery/Takeaway,,2026-01-02 10:59:00,2026-01-02 11:16:00,Coffee Classics,Cappuccino - Medium,MENU0010,Beverage,Menu Item,250.0,1.0,250.0,13.24,Bill Discount,Synthetic promotion,236.76,11.84,0,0,0,0,248.6,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0007,7,Delivery/Takeaway,,2026-01-02 13:14:00,2026-01-02 13:23:00,Coffee Classics,Cappuccino - Large,MENU0011,Beverage,Menu Item,275.0,2.0,550.0,32.95,Bill Discount,Synthetic promotion,517.05,25.85,0,0,0,0,542.9,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0008,8,Dine In,T08,2026-01-02 13:18:00,2026-01-02 13:27:00,Coffee Classics,Flat White - Medium,MENU0013,Beverage,Menu Item,260.0,1.0,260.0,2.13,Bill Discount,Synthetic promotion,257.87,12.89,0,0,0,0,270.76,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0009,9,Delivery/Takeaway,,2026-01-02 19:00:00,2026-01-02 19:44:00,Coffee Classics,Mocha - Regular,MENU0015,Beverage,Menu Item,247.62,1.0,247.62,0.0,,,247.62,12.38,0,0,0,0,260.0,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0010,10,Dine In,T09,2026-01-02 17:38:00,2026-01-02 18:04:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,270.6,1.0,270.6,0.0,,,270.6,13.53,0,0,0,0,284.13,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0011,11,Delivery/Takeaway,,2026-01-02 18:41:00,2026-01-02 19:19:00,Signature Coffee,Sea Salt Mocha - Large,MENU0020,Beverage,Menu Item,335.0,1.0,335.0,8.34,Bill Discount,Synthetic promotion,326.66,16.33,0,0,0,0,342.99,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0012,12,Dine In,T08,2026-01-02 11:33:00,2026-01-02 12:19:00,Signature Coffee,Orange Zest Mocha - Regular,MENU0021,Beverage,Menu Item,270.0,2.0,540.0,20.82,Bill Discount,Synthetic promotion,519.18,25.96,0,0,0,0,545.14,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0013,13,Delivery/Takeaway,,2026-01-02 11:46:00,2026-01-02 12:22:00,Signature Coffee,Orange Zest Mocha - Medium,MENU0022,Beverage,Menu Item,300.0,1.0,300.0,1.48,Bill Discount,Synthetic promotion,298.52,14.93,0,0,0,0,313.45,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0014,14,Dine In,T23,2026-01-02 08:21:00,2026-01-02 08:29:00,Signature Coffee,Caramel Macchiato - Regular,MENU0024,Beverage,Menu Item,265.0,1.0,265.0,1.98,Bill Discount,Synthetic promotion,263.02,13.15,0,0,0,0,276.17,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0015,15,Delivery/Takeaway,,2026-01-02 16:40:00,2026-01-02 17:15:00,Signature Coffee,Caramel Macchiato - Medium,MENU0025,Beverage,Menu Item,295.0,2.0,590.0,21.74,Bill Discount,Synthetic promotion,568.26,28.41,0,0,0,0,596.67,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0016,16,Delivery/Takeaway,,2026-01-02 10:32:00,2026-01-02 11:12:00,Signature Coffee,Caramel Macchiato - Large,MENU0026,Beverage,Menu Item,325.0,1.0,325.0,18.4,Bill Discount,Synthetic promotion,306.6,15.33,0,0,0,0,321.93,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0017,17,Delivery/Takeaway,,2026-01-02 13:31:00,2026-01-02 13:59:00,Signature Coffee,French Vanilla Latte - Regular,MENU0027,Beverage,Menu Item,265.0,1.0,265.0,9.21,Bill Discount,Synthetic promotion,255.79,12.79,0,0,0,0,268.58,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0018,18,Dine In,T24,2026-01-02 13:15:00,2026-01-02 13:34:00,Signature Coffee,French Vanilla Latte - Large,MENU0029,Beverage,Menu Item,325.0,1.0,325.0,19.34,Bill Discount,Synthetic promotion,305.66,15.28,0,0,0,0,320.94,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0019,19,Dine In,T14,2026-01-02 17:38:00,2026-01-02 17:51:00,Cold Brew,Classic Cold Brew - Regular,MENU0033,Beverage,Menu Item,225.0,2.0,450.0,18.04,Bill Discount,Synthetic promotion,431.96,21.6,0,0,0,0,453.56,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0020,20,Delivery/Takeaway,,2026-01-02 15:08:00,2026-01-02 15:38:00,Cold Brew,Classic Cold Brew - Medium,MENU0034,Beverage,Menu Item,250.0,1.0,250.0,2.68,Bill Discount,Synthetic promotion,247.32,12.37,0,0,0,0,259.69,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0021,21,Dine In,T01,2026-01-02 12:54:00,2026-01-02 13:16:00,Cold Brew,Classic Cold Brew - Large,MENU0035,Beverage,Menu Item,275.0,1.0,275.0,11.8,Bill Discount,Synthetic promotion,263.2,13.16,0,0,0,0,276.36,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0022,22,Delivery/Takeaway,,2026-01-02 17:20:00,2026-01-02 17:41:00,Cold Brew,Coffee Lemonade - Regular,MENU0036,Beverage,Menu Item,235.0,1.0,235.0,13.98,Bill Discount,Synthetic promotion,221.02,11.05,0,0,0,0,232.07,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0023,23,Delivery/Takeaway,,2026-01-02 19:49:00,2026-01-02 20:07:00,Cold Brew,Vietnamese Shakerato - Medium,MENU0040,Beverage,Menu Item,285.44,1.0,285.44,0.0,,,285.44,14.27,0,0,0,0,299.71,,,,,
Delhi,ABNAH Cafe Saket Premium,,BILL-OUT003-260102-0024,24,Dine In,T18,2026-01-02 14:00:00,2026-01-02 14:18:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,291.48,1.0,291.48,0.0,,,291.48,14.57,0,0,0,0,306.05,,,,,
