State,Deployment,Order Id,billNumber,daySerial,Tab,tableNumber,Open Time,Close Time,Category Name,Item Name,Item Number,itemSection,Item Classification,Rate,Qty,Amount,Discount,discountType,discountRemarks,GST@5% Amount,GST@5%,GST@18% Amount,GST@18%,GST@3% Amount,GST@3%,netamt,customerName,customerMobile,Covers,Waiter Name,Source
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0011,11,Delivery/Takeaway,,2026-01-01 17:04:00,2026-01-01 17:25:00,Coffee Classics,Flat White - Large,MENU0014,Beverage,Menu Item,286.89,3.0,860.67,0.01,Bill Discount,Synthetic promotion,860.66,43.03,0,0,0,0,903.69,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0012,12,Dine In,T03,2026-01-01 18:13:00,2026-01-01 18:28:00,Coffee Classics,Mocha - Regular,MENU0015,Beverage,Menu Item,246.11,3.0,738.33,0.0,,,738.33,36.92,0,0,0,0,775.25,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0013,13,Delivery/Takeaway,,2026-01-01 13:21:00,2026-01-01 13:46:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,270.0,2.0,540.0,15.26,Bill Discount,Synthetic promotion,524.74,26.24,0,0,0,0,550.98,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0014,14,Delivery/Takeaway,,2026-01-01 10:32:00,2026-01-01 10:57:00,Coffee Classics,Mocha - Large,MENU0017,Beverage,Menu Item,295.0,1.0,295.0,16.94,Bill Discount,Synthetic promotion,278.06,13.9,0,0,0,0,291.96,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0015,15,Dine In,T06,2026-01-01 11:50:00,2026-01-01 12:32:00,Signature Coffee,Sea Salt Mocha - Regular,MENU0018,Beverage,Menu Item,277.19,1.0,277.19,0.0,,,277.19,13.86,0,0,0,0,291.05,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0016,16,Delivery/Takeaway,,2026-01-01 09:07:00,2026-01-01 09:23:00,Signature Coffee,Sea Salt Mocha - Large,MENU0020,Beverage,Menu Item,335.0,1.0,335.0,12.88,Bill Discount,Synthetic promotion,322.12,16.11,0,0,0,0,338.23,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0017,17,Delivery/Takeaway,,2026-01-01 12:02:00,2026-01-01 12:22:00,Signature Coffee,Orange Zest Mocha - Regular,MENU0021,Beverage,Menu Item,270.0,1.0,270.0,14.67,Bill Discount,Synthetic promotion,255.33,12.77,0,0,0,0,268.1,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0018,18,Dine In,T12,2026-01-01 19:18:00,2026-01-01 19:43:00,Signature Coffee,Orange Zest Mocha - Medium,MENU0022,Beverage,Menu Item,300.0,1.0,300.0,12.9,Bill Discount,Synthetic promotion,287.1,14.36,0,0,0,0,301.46,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0019,19,Delivery/Takeaway,,2026-01-01 09:25:00,2026-01-01 09:55:00,Signature Coffee,Caramel Macchiato - Large,MENU0026,Beverage,Menu Item,325.0,1.0,325.0,14.42,Bill Discount,Synthetic promotion,310.58,15.53,0,0,0,0,326.11,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0020,20,Delivery/Takeaway,,2026-01-01 14:22:00,2026-01-01 15:02:00,Signature Coffee,French Vanilla Latte - Regular,MENU0027,Beverage,Menu Item,265.39,1.0,265.39,0.0,,,265.39,13.27,0,0,0,0,278.66,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0021,21,Dine In,T08,2026-01-01 11:37:00,2026-01-01 12:10:00,Signature Coffee,Vegan Iced Latte - Regular,MENU0030,Beverage,Menu Item,285.0,3.0,855.0,9.69,Bill Discount,Synthetic promotion,845.31,42.27,0,0,0,0,887.58,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0022,22,Delivery/Takeaway,,2026-01-01 08:33:00,2026-01-01 08:45:00,Signature Coffee,Vegan Iced Latte - Medium,MENU0031,Beverage,Menu Item,310.0,1.0,310.0,12.63,Bill Discount,Synthetic promotion,297.37,14.87,0,0,0,0,312.24,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0023,23,Delivery/Takeaway,,2026-01-01 15:07:00,2026-01-01 15:35:00,Cold Brew,Classic Cold Brew - Regular,MENU0033,Beverage,Menu Item,228.31,1.0,228.31,0.0,,,228.31,11.42,0,0,0,0,239.73,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0024,24,Dine In,T17,2026-01-01 13:25:00,2026-01-01 14:05:00,Cold Brew,Classic Cold Brew - Medium,MENU0034,Beverage,Menu Item,250.0,1.0,250.0,9.74,Bill Discount,Synthetic promotion,240.26,12.01,0,0,0,0,252.27,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0025,25,Dine In,T18,2026-01-01 17:22:00,2026-01-01 17:51:00,Cold Brew,Classic Cold Brew - Large,MENU0035,Beverage,Menu Item,276.65,1.0,276.65,0.0,,,276.65,13.83,0,0,0,0,290.48,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0026,26,Delivery/Takeaway,,2026-01-01 11:27:00,2026-01-01 12:05:00,Cold Brew,Coffee Lemonade - Regular,MENU0036,Beverage,Menu Item,237.12,2.0,474.24,0.0,,,474.24,23.71,0,0,0,0,497.95,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0027,27,Dine In,T04,2026-01-01 08:06:00,2026-01-01 08:35:00,Cold Brew,Vietnamese Shakerato - Medium,MENU0040,Beverage,Menu Item,284.7,1.0,284.7,0.0,,,284.7,14.23,0,0,0,0,298.93,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0028,28,Dine In,T16,2026-01-01 15:01:00,2026-01-01 15:50:00,Cold Brew,Vietnamese Shakerato - Large,MENU0041,Beverage,Menu Item,305.0,1.0,305.0,10.7,Bill Discount,Synthetic promotion,294.3,14.71,0,0,0,0,309.01,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0029,29,Dine In,T17,2026-01-01 18:53:00,2026-01-01 19:25:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,255.0,1.0,255.0,7.87,Bill Discount,Synthetic promotion,247.13,12.36,0,0,0,0,259.49,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0030,30,Delivery/Takeaway,,2026-01-01 13:35:00,2026-01-01 13:43:00,Cold Coffee,Classic Cold Coffee - Large,MENU0044,Beverage,Menu Item,325.56,1.0,325.56,0.0,,,325.56,16.28,0,0,0,0,341.84,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0031,31,Dine In,T02,2026-01-01 11:04:00,2026-01-01 11:32:00,Cold Coffee,Mocha Cold Coffee - Regular,MENU0045,Beverage,Menu Item,285.0,1.0,285.0,4.14,Bill Discount,Synthetic promotion,280.86,14.04,0,0,0,0,294.9,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0032,32,Delivery/Takeaway,,2026-01-01 18:35:00,2026-01-01 18:44:00,Cold Coffee,Mocha Cold Coffee - Medium,MENU0046,Beverage,Menu Item,320.0,2.0,640.0,23.45,Bill Discount,Synthetic promotion,616.55,30.83,0,0,0,0,647.38,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0033,33,Delivery/Takeaway,,2026-01-01 17:50:00,2026-01-01 18:05:00,Cold Coffee,Caramel Cold Coffee - Regular,MENU0048,Beverage,Menu Item,285.0,1.0,285.0,0.32,Bill Discount,Synthetic promotion,284.68,14.23,0,0,0,0,298.91,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0034,34,Delivery/Takeaway,,2026-01-01 15:25:00,2026-01-01 15:34:00,Cold Coffee,Caramel Cold Coffee - Medium,MENU0049,Beverage,Menu Item,320.0,1.0,320.0,13.9,Bill Discount,Synthetic promotion,306.1,15.3,0,0,0,0,321.4,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0035,35,Delivery/Takeaway,,2026-01-01 08:48:00,2026-01-01 09:29:00,Tea,Masala Chai Latte - Regular,MENU0051,Beverage,Menu Item,195.0,3.0,585.0,12.65,Bill Discount,Synthetic promotion,572.35,28.62,0,0,0,0,600.97,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0036,36,Delivery/Takeaway,,2026-01-01 15:17:00,2026-01-01 15:41:00,Tea,Himalayan Green Tea,MENU0054,Beverage,Menu Item,213.1,2.0,426.2,0.0,,,426.2,21.31,0,0,0,0,447.51,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0037,37,Delivery/Takeaway,,2026-01-01 16:37:00,2026-01-01 17:09:00,Tea,Japanese Matcha Latte - Regular,MENU0055,Beverage,Menu Item,265.0,1.0,265.0,4.71,Bill Discount,Synthetic promotion,260.29,13.01,0,0,0,0,273.3,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0038,38,Dine In,T10,2026-01-01 18:53:00,2026-01-01 19:02:00,Tea,Japanese Matcha Latte - Large,MENU0057,Beverage,Menu Item,325.0,5.0,1625.0,62.14,Bill Discount,Synthetic promotion,1562.86,78.14,0,0,0,0,1641.0,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0039,39,Dine In,T15,2026-01-01 14:26:00,2026-01-01 14:49:00,Iced Tea,Lemon Iced Tea - Medium,MENU0059,Beverage,Menu Item,230.0,2.0,460.0,23.42,Bill Discount,Synthetic promotion,436.58,21.83,0,0,0,0,458.41,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0040,40,Dine In,T14,2026-01-01 16:26:00,2026-01-01 16:55:00,Iced Tea,Hibiscus Lime Iced Tea - Regular,MENU0061,Beverage,Menu Item,227.44,2.0,454.88,0.0,,,454.88,22.74,0,0,0,0,477.62,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0041,41,Dine In,T12,2026-01-01 13:17:00,2026-01-01 13:38:00,Kids Beverage,Hot Chocolate - Medium,MENU0065,Beverage,Menu Item,245.0,1.0,245.0,4.18,Bill Discount,Synthetic promotion,240.82,12.04,0,0,0,0,252.86,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0042,42,Dine In,T04,2026-01-01 14:53:00,2026-01-01 15:28:00,Kids Beverage,Hot Chocolate - Large,MENU0066,Beverage,Menu Item,270.0,1.0,270.0,7.77,Bill Discount,Synthetic promotion,262.23,13.11,0,0,0,0,275.34,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0043,43,Delivery/Takeaway,,2026-01-01 14:45:00,2026-01-01 15:05:00,Shake,Choco Chip Shake - Medium,MENU0069,Beverage,Menu Item,330.0,2.0,660.0,21.88,Bill Discount,Synthetic promotion,638.12,31.91,0,0,0,0,670.03,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0044,44,Delivery/Takeaway,,2026-01-01 11:26:00,2026-01-01 12:14:00,Smoothie,Seasonal Smoothie - Regular,MENU0074,Beverage,Menu Item,305.0,2.0,610.0,6.8,Bill Discount,Synthetic promotion,603.2,30.16,0,0,0,0,633.36,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0045,45,Dine In,T24,2026-01-01 10:31:00,2026-01-01 11:01:00,Wraps,Spicy Paneer Wrap,MENU0077,Food,Menu Item,275.0,1.0,275.0,1.1,Bill Discount,Synthetic promotion,273.9,13.7,0,0,0,0,287.6,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0046,46,Dine In,T03,2026-01-01 16:06:00,2026-01-01 16:34:00,Wraps,Shredded Chicken Wrap,MENU0078,Food,Menu Item,295.0,1.0,295.0,16.76,Bill Discount,Synthetic promotion,278.24,13.91,0,0,0,0,292.15,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0047,47,Delivery/Takeaway,,2026-01-01 13:09:00,2026-01-01 13:24:00,Sandwiches,Pesto Veg Sandwich,MENU0080,Food,Menu Item,280.0,1.0,280.0,10.49,Bill Discount,Synthetic promotion,269.51,13.48,0,0,0,0,282.99,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0048,48,Dine In,T22,2026-01-01 09:38:00,2026-01-01 09:51:00,Toasts,Chilli Cheese Garlic Toast,MENU0083,Food,Menu Item,235.0,1.0,235.0,11.73,Bill Discount,Synthetic promotion,223.27,11.16,0,0,0,0,234.43,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0049,49,Delivery/Takeaway,,2026-01-01 10:25:00,2026-01-01 11:00:00,Toasts,Chicken Pepperoni Avocado Toast,MENU0084,Food,Menu Item,330.0,1.0,330.0,7.73,Bill Discount,Synthetic promotion,322.27,16.11,0,0,0,0,338.38,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0050,50,Delivery/Takeaway,,2026-01-01 15:08:00,2026-01-01 15:17:00,Platter,Hummus and Pita Platter,MENU0085,Food,Menu Item,310.0,1.0,310.0,3.4,Bill Discount,Synthetic promotion,306.6,15.33,0,0,0,0,321.93,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0051,51,Dine In,T24,2026-01-01 16:59:00,2026-01-01 17:45:00,Snacks,Pesto Sundried Tomato Pin Wheel,MENU0091,Food,Menu Item,226.81,1.0,226.81,0.0,,,226.81,11.34,0,0,0,0,238.15,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0052,52,Delivery/Takeaway,,2026-01-01 15:33:00,2026-01-01 15:41:00,Baked Goods,Chocolate Croissant,MENU0096,Food,Menu Item,235.0,2.0,470.0,7.91,Bill Discount,Synthetic promotion,462.09,23.1,0,0,0,0,485.19,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0053,53,Delivery/Takeaway,,2026-01-01 13:45:00,2026-01-01 14:22:00,Baked Goods,Mushroom Cheese Croissant,MENU0097,Food,Menu Item,255.0,1.0,255.0,5.88,Bill Discount,Synthetic promotion,249.12,12.46,0,0,0,0,261.58,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0054,54,Dine In,T09,2026-01-01 14:29:00,2026-01-01 15:13:00,Baked Goods,Banana Walnut Tea Cake,MENU0100,Dessert,Menu Item,205.0,1.0,205.0,7.65,Bill Discount,Synthetic promotion,197.35,9.87,0,0,0,0,207.22,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0055,55,Delivery/Takeaway,,2026-01-01 13:51:00,2026-01-01 14:08:00,Baked Goods,Lemon Raspberry Tea Cake,MENU0101,Dessert,Menu Item,215.0,2.0,430.0,1.59,Bill Discount,Synthetic promotion,428.41,21.42,0,0,0,0,449.83,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0056,56,Delivery/Takeaway,,2026-01-01 18:36:00,2026-01-01 19:21:00,Desserts,Classic Chocolate Fudge Brownie,MENU0104,Dessert,Menu Item,195.0,1.0,195.0,5.38,Bill Discount,Synthetic promotion,189.62,9.48,0,0,0,0,199.1,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0057,57,Delivery/Takeaway,,2026-01-01 15:04:00,2026-01-01 15:33:00,Desserts,Soft-Centred Caramel Cookie,MENU0105,Dessert,Menu Item,180.0,1.0,180.0,3.93,Bill Discount,Synthetic promotion,176.07,8.8,0,0,0,0,184.87,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0058,58,Delivery/Takeaway,,2026-01-01 11:59:00,2026-01-01 12:25:00,Desserts,Jaggery Parmesan Cookie,MENU0107,Dessert,Menu Item,173.13,1.0,173.13,0.0,,,173.13,8.66,0,0,0,0,181.79,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260101-0059,59,Dine In,T16,2026-01-01 12:45:00,2026-01-01 13:06:00,Baked Goods,Multigrain Walnut Tea Cake,MENU0110,Dessert,Menu Item,225.0,1.0,225.0,1.5,Bill Discount,Synthetic promotion,223.5,11.18,0,0,0,0,234.68,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0001,1,Delivery/Takeaway,,2026-01-02 10:00:00,2026-01-02 10:08:00,Coffee Classics,Americano - Regular,MENU0003,Beverage,Menu Item,185.0,2.0,370.0,15.43,Bill Discount,Synthetic promotion,354.57,17.73,0,0,0,0,372.3,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0002,2,Dine In,T17,2026-01-02 15:28:00,2026-01-02 16:10:00,Coffee Classics,Americano - Large,MENU0005,Beverage,Menu Item,235.0,1.0,235.0,8.71,Bill Discount,Synthetic promotion,226.29,11.31,0,0,0,0,237.6,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0003,3,Delivery/Takeaway,,2026-01-02 09:42:00,2026-01-02 10:09:00,Coffee Classics,Latte - Regular,MENU0006,Beverage,Menu Item,225.0,4.0,900.0,21.79,Bill Discount,Synthetic promotion,878.21,43.91,0,0,0,0,922.12,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0004,4,Dine In,T05,2026-01-02 17:59:00,2026-01-02 18:41:00,Coffee Classics,Latte - Medium,MENU0007,Beverage,Menu Item,250.0,3.0,750.0,6.27,Bill Discount,Synthetic promotion,743.73,37.19,0,0,0,0,780.92,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0005,5,Delivery/Takeaway,,2026-01-02 11:19:00,2026-01-02 11:46:00,Coffee Classics,Latte - Large,MENU0008,Beverage,Menu Item,275.0,2.0,550.0,10.83,Bill Discount,Synthetic promotion,539.17,26.96,0,0,0,0,566.13,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0006,6,Delivery/Takeaway,,2026-01-02 18:32:00,2026-01-02 18:43:00,Coffee Classics,Cappuccino - Regular,MENU0009,Beverage,Menu Item,225.0,4.0,900.0,35.34,Bill Discount,Synthetic promotion,864.66,43.23,0,0,0,0,907.89,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0007,7,Delivery/Takeaway,,2026-01-02 12:03:00,2026-01-02 12:32:00,Coffee Classics,Cappuccino - Medium,MENU0010,Beverage,Menu Item,250.0,5.0,1250.0,52.53,Bill Discount,Synthetic promotion,1197.47,59.87,0,0,0,0,1257.34,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0008,8,Dine In,T07,2026-01-02 11:57:00,2026-01-02 12:18:00,Coffee Classics,Cappuccino - Large,MENU0011,Beverage,Menu Item,275.0,3.0,825.0,29.09,Bill Discount,Synthetic promotion,795.91,39.8,0,0,0,0,835.71,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0009,9,Delivery/Takeaway,,2026-01-02 09:22:00,2026-01-02 10:01:00,Coffee Classics,Flat White - Regular,MENU0012,Beverage,Menu Item,235.0,1.0,235.0,5.31,Bill Discount,Synthetic promotion,229.69,11.48,0,0,0,0,241.17,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0010,10,Dine In,T10,2026-01-02 17:06:00,2026-01-02 17:40:00,Coffee Classics,Flat White - Medium,MENU0013,Beverage,Menu Item,260.0,2.0,520.0,7.88,Bill Discount,Synthetic promotion,512.12,25.61,0,0,0,0,537.73,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0011,11,Dine In,T15,2026-01-02 09:40:00,2026-01-02 09:58:00,Coffee Classics,Flat White - Large,MENU0014,Beverage,Menu Item,285.0,1.0,285.0,12.81,Bill Discount,Synthetic promotion,272.19,13.61,0,0,0,0,285.8,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0012,12,Delivery/Takeaway,,2026-01-02 12:05:00,2026-01-02 12:26:00,Coffee Classics,Mocha - Regular,MENU0015,Beverage,Menu Item,246.78,4.0,987.12,0.0,,,987.12,49.36,0,0,0,0,1036.48,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0013,13,Delivery/Takeaway,,2026-01-02 10:17:00,2026-01-02 10:36:00,Coffee Classics,Mocha - Large,MENU0017,Beverage,Menu Item,295.0,3.0,885.0,35.61,Bill Discount,Synthetic promotion,849.39,42.47,0,0,0,0,891.86,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0014,14,Delivery/Takeaway,,2026-01-02 18:32:00,2026-01-02 19:01:00,Signature Coffee,Sea Salt Mocha - Regular,MENU0018,Beverage,Menu Item,279.7,1.0,279.7,0.0,,,279.7,13.98,0,0,0,0,293.68,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0015,15,Delivery/Takeaway,,2026-01-02 19:22:00,2026-01-02 19:59:00,Signature Coffee,Orange Zest Mocha - Regular,MENU0021,Beverage,Menu Item,270.0,1.0,270.0,1.12,Bill Discount,Synthetic promotion,268.88,13.44,0,0,0,0,282.32,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0016,16,Delivery/Takeaway,,2026-01-02 19:28:00,2026-01-02 19:47:00,Signature Coffee,Orange Zest Mocha - Medium,MENU0022,Beverage,Menu Item,300.0,1.0,300.0,0.42,Bill Discount,Synthetic promotion,299.58,14.98,0,0,0,0,314.56,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0017,17,Dine In,T16,2026-01-02 13:26:00,2026-01-02 13:44:00,Signature Coffee,Caramel Macchiato - Regular,MENU0024,Beverage,Menu Item,266.45,1.0,266.45,0.0,,,266.45,13.32,0,0,0,0,279.77,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0018,18,Delivery/Takeaway,,2026-01-02 17:01:00,2026-01-02 17:50:00,Signature Coffee,French Vanilla Latte - Regular,MENU0027,Beverage,Menu Item,265.0,2.0,530.0,11.14,Bill Discount,Synthetic promotion,518.86,25.94,0,0,0,0,544.8,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0019,19,Delivery/Takeaway,,2026-01-02 08:28:00,2026-01-02 09:11:00,Signature Coffee,French Vanilla Latte - Medium,MENU0028,Beverage,Menu Item,295.94,1.0,295.94,0.0,,,295.94,14.8,0,0,0,0,310.74,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0020,20,Delivery/Takeaway,,2026-01-02 11:51:00,2026-01-02 12:13:00,Signature Coffee,French Vanilla Latte - Large,MENU0029,Beverage,Menu Item,325.0,2.0,650.0,18.97,Bill Discount,Synthetic promotion,631.03,31.55,0,0,0,0,662.58,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0021,21,Delivery/Takeaway,,2026-01-02 18:48:00,2026-01-02 19:16:00,Signature Coffee,Vegan Iced Latte - Regular,MENU0030,Beverage,Menu Item,285.0,2.0,570.0,28.86,Bill Discount,Synthetic promotion,541.14,27.06,0,0,0,0,568.2,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0022,22,Dine In,T23,2026-01-02 11:45:00,2026-01-02 12:11:00,Signature Coffee,Vegan Iced Latte - Large,MENU0032,Beverage,Menu Item,335.0,1.0,335.0,18.73,Bill Discount,Synthetic promotion,316.27,15.81,0,0,0,0,332.08,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260102-0023,23,Delivery/Takeaway,,2026-01-02 09:29:00,2026-01-02 10:03:00,Cold Brew,Coffee Lemonade - Regular,MENU0036,Beverage,Menu Item,235.0,1.0,235.0,0.57,Bill Discount,Synthetic promotion,234.43,11.72,0,0,0,0,246.15,,,,,
