State,Deployment,Order Id,billNumber,daySerial,Tab,tableNumber,Open Time,Close Time,Category Name,Item Name,Item Number,itemSection,Item Classification,Rate,Qty,Amount,Discount,discountType,discountRemarks,GST@5% Amount,GST@5%,GST@18% Amount,GST@18%,GST@3% Amount,GST@3%,netamt,customerName,customerMobile,Covers,Waiter Name,Source
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0011,11,Delivery/Takeaway,,2026-01-01 10:22:00,2026-01-01 10:45:00,Coffee Classics,Flat White - Large,MENU0014,Beverage,Menu Item,289.9,3.0,869.7,0.0,,,869.7,43.48,0,0,0,0,913.18,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0012,12,Delivery/Takeaway,,2026-01-01 10:10:00,2026-01-01 10:59:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,270.0,1.0,270.0,1.88,Bill Discount,Synthetic promotion,268.12,13.41,0,0,0,0,281.53,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0013,13,Dine In,T08,2026-01-01 15:56:00,2026-01-01 16:04:00,Coffee Classics,Mocha - Large,MENU0017,Beverage,Menu Item,295.0,1.0,295.0,2.89,Bill Discount,Synthetic promotion,292.11,14.61,0,0,0,0,306.72,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0014,14,Dine In,T14,2026-01-01 17:34:00,2026-01-01 17:42:00,Signature Coffee,Orange Zest Mocha - Medium,MENU0022,Beverage,Menu Item,300.0,1.0,300.0,17.1,Bill Discount,Synthetic promotion,282.9,14.14,0,0,0,0,297.04,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0015,15,Dine In,T01,2026-01-01 19:23:00,2026-01-01 19:39:00,Signature Coffee,French Vanilla Latte - Regular,MENU0027,Beverage,Menu Item,265.4,2.0,530.8,0.0,,,530.81,26.54,0,0,0,0,557.35,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0016,16,Delivery/Takeaway,,2026-01-01 19:35:00,2026-01-01 20:21:00,Signature Coffee,Vegan Iced Latte - Medium,MENU0031,Beverage,Menu Item,310.0,2.0,620.0,10.12,Bill Discount,Synthetic promotion,609.88,30.49,0,0,0,0,640.37,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0017,17,Dine In,T10,2026-01-01 18:06:00,2026-01-01 18:39:00,Signature Coffee,Vegan Iced Latte - Large,MENU0032,Beverage,Menu Item,335.0,1.0,335.0,5.51,Bill Discount,Synthetic promotion,329.49,16.47,0,0,0,0,345.96,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0018,18,Dine In,T22,2026-01-01 19:49:00,2026-01-01 20:26:00,Cold Brew,Classic Cold Brew - Regular,MENU0033,Beverage,Menu Item,225.0,1.0,225.0,3.13,Bill Discount,Synthetic promotion,221.87,11.09,0,0,0,0,232.96,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0019,19,Delivery/Takeaway,,2026-01-01 18:12:00,2026-01-01 18:40:00,Cold Brew,Classic Cold Brew - Medium,MENU0034,Beverage,Menu Item,250.0,1.0,250.0,9.05,Bill Discount,Synthetic promotion,240.95,12.05,0,0,0,0,253.0,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0020,20,Delivery/Takeaway,,2026-01-01 15:20:00,2026-01-01 16:02:00,Cold Brew,Coffee Lemonade - Regular,MENU0036,Beverage,Menu Item,238.81,1.0,238.81,0.0,,,238.81,11.94,0,0,0,0,250.75,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0021,21,Delivery/Takeaway,,2026-01-01 14:08:00,2026-01-01 14:42:00,Cold Brew,Coffee Lemonade - Medium,MENU0037,Beverage,Menu Item,260.0,1.0,260.0,8.54,Bill Discount,Synthetic promotion,251.46,12.57,0,0,0,0,264.03,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0022,22,Dine In,T22,2026-01-01 15:48:00,2026-01-01 16:27:00,Cold Brew,Vietnamese Shakerato - Medium,MENU0040,Beverage,Menu Item,280.0,1.0,280.0,8.04,Bill Discount,Synthetic promotion,271.96,13.6,0,0,0,0,285.56,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0023,23,Delivery/Takeaway,,2026-01-01 13:13:00,2026-01-01 13:32:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,257.92,1.0,257.92,0.0,,,257.92,12.9,0,0,0,0,270.82,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0024,24,Delivery/Takeaway,,2026-01-01 10:01:00,2026-01-01 10:50:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,290.0,1.0,290.0,7.62,Bill Discount,Synthetic promotion,282.38,14.12,0,0,0,0,296.5,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0025,25,Delivery/Takeaway,,2026-01-01 17:42:00,2026-01-01 17:53:00,Cold Coffee,Mocha Cold Coffee - Medium,MENU0046,Beverage,Menu Item,320.0,3.0,960.0,11.04,Bill Discount,Synthetic promotion,948.96,47.45,0,0,0,0,996.41,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0026,26,Dine In,T10,2026-01-01 09:24:00,2026-01-01 09:44:00,Cold Coffee,Caramel Cold Coffee - Regular,MENU0048,Beverage,Menu Item,285.0,2.0,570.0,5.57,Bill Discount,Synthetic promotion,564.43,28.22,0,0,0,0,592.65,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0027,27,Delivery/Takeaway,,2026-01-01 13:41:00,2026-01-01 14:24:00,Cold Coffee,Caramel Cold Coffee - Large,MENU0050,Beverage,Menu Item,357.75,1.0,357.75,0.0,,,357.75,17.89,0,0,0,0,375.64,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0028,28,Delivery/Takeaway,,2026-01-01 16:11:00,2026-01-01 16:50:00,Tea,Masala Chai Latte - Medium,MENU0052,Beverage,Menu Item,223.07,1.0,223.07,0.0,,,223.07,11.15,0,0,0,0,234.22,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0029,29,Dine In,T12,2026-01-01 15:58:00,2026-01-01 16:32:00,Tea,Japanese Matcha Latte - Regular,MENU0055,Beverage,Menu Item,265.0,2.0,530.0,27.45,Bill Discount,Synthetic promotion,502.55,25.13,0,0,0,0,527.68,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0030,30,Dine In,T02,2026-01-01 13:54:00,2026-01-01 14:13:00,Tea,Japanese Matcha Latte - Medium,MENU0056,Beverage,Menu Item,297.95,1.0,297.95,0.0,,,297.95,14.9,0,0,0,0,312.85,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0031,31,Dine In,T18,2026-01-01 13:15:00,2026-01-01 13:36:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,205.0,1.0,205.0,11.09,Bill Discount,Synthetic promotion,193.91,9.7,0,0,0,0,203.61,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0032,32,Delivery/Takeaway,,2026-01-01 08:05:00,2026-01-01 08:24:00,Iced Tea,Hibiscus Lime Iced Tea - Regular,MENU0061,Beverage,Menu Item,225.0,2.0,450.0,11.41,Bill Discount,Synthetic promotion,438.59,21.93,0,0,0,0,460.52,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0033,33,Delivery/Takeaway,,2026-01-01 19:10:00,2026-01-01 19:24:00,Iced Tea,Hibiscus Lime Iced Tea - Large,MENU0063,Beverage,Menu Item,275.0,1.0,275.0,1.51,Bill Discount,Synthetic promotion,273.49,13.67,0,0,0,0,287.16,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0034,34,Delivery/Takeaway,,2026-01-01 14:20:00,2026-01-01 14:43:00,Kids Beverage,Hot Chocolate - Medium,MENU0065,Beverage,Menu Item,246.47,1.0,246.47,0.0,,,246.47,12.32,0,0,0,0,258.79,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0035,35,Delivery/Takeaway,,2026-01-01 18:27:00,2026-01-01 19:05:00,Kids Beverage,Hot Chocolate - Large,MENU0066,Beverage,Menu Item,270.0,1.0,270.0,3.89,Bill Discount,Synthetic promotion,266.11,13.31,0,0,0,0,279.42,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0036,36,Delivery/Takeaway,,2026-01-01 18:25:00,2026-01-01 18:52:00,Shake,Choco Chip Shake - Large,MENU0070,Beverage,Menu Item,365.0,1.0,365.0,18.13,Bill Discount,Synthetic promotion,346.87,17.34,0,0,0,0,364.21,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0037,37,Delivery/Takeaway,,2026-01-01 16:51:00,2026-01-01 17:10:00,Shake,Mixed Berry Shake - Medium,MENU0072,Beverage,Menu Item,350.0,1.0,350.0,8.4,Bill Discount,Synthetic promotion,341.6,17.08,0,0,0,0,358.68,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0038,38,Dine In,T15,2026-01-01 09:39:00,2026-01-01 10:16:00,Wraps,Spicy Paneer Wrap,MENU0077,Food,Menu Item,275.0,1.0,275.0,3.75,Bill Discount,Synthetic promotion,271.25,13.56,0,0,0,0,284.81,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0039,39,Delivery/Takeaway,,2026-01-01 12:35:00,2026-01-01 13:02:00,Wraps,Shredded Chicken Wrap,MENU0078,Food,Menu Item,296.41,2.0,592.82,0.0,,,592.82,29.64,0,0,0,0,622.46,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0040,40,Delivery/Takeaway,,2026-01-01 15:01:00,2026-01-01 15:13:00,Sandwiches,Pesto Veg Sandwich,MENU0080,Food,Menu Item,283.09,1.0,283.09,0.0,,,283.09,14.15,0,0,0,0,297.24,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0041,41,Dine In,T04,2026-01-01 16:31:00,2026-01-01 17:09:00,Sandwiches,Tandoori Chicken Sandwich,MENU0082,Food,Menu Item,320.0,1.0,320.0,14.03,Bill Discount,Synthetic promotion,305.97,15.3,0,0,0,0,321.27,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0042,42,Dine In,T16,2026-01-01 14:45:00,2026-01-01 15:00:00,Snacks,Turnover with Brioche Dough Chicken,MENU0092,Food,Menu Item,255.0,1.0,255.0,5.71,Bill Discount,Synthetic promotion,249.29,12.46,0,0,0,0,261.75,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0043,43,Dine In,T11,2026-01-01 09:38:00,2026-01-01 09:54:00,Baked Goods,Butter Croissant,MENU0094,Food,Menu Item,197.92,1.0,197.92,0.0,,,197.92,9.9,0,0,0,0,207.82,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0044,44,Delivery/Takeaway,,2026-01-01 08:55:00,2026-01-01 09:35:00,Baked Goods,Mushroom Cheese Croissant,MENU0097,Food,Menu Item,255.0,1.0,255.0,11.65,Bill Discount,Synthetic promotion,243.35,12.17,0,0,0,0,255.52,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0045,45,Delivery/Takeaway,,2026-01-01 11:30:00,2026-01-01 12:00:00,Baked Goods,Banana Walnut Tea Cake,MENU0100,Dessert,Menu Item,205.0,1.0,205.0,8.14,Bill Discount,Synthetic promotion,196.86,9.84,0,0,0,0,206.7,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0046,46,Delivery/Takeaway,,2026-01-01 09:41:00,2026-01-01 10:24:00,Baked Goods,Lemon Raspberry Tea Cake,MENU0101,Dessert,Menu Item,215.0,1.0,215.0,1.22,Bill Discount,Synthetic promotion,213.78,10.69,0,0,0,0,224.47,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0047,47,Delivery/Takeaway,,2026-01-01 12:49:00,2026-01-01 13:00:00,Desserts,Double Chocolate Truffle Cake,MENU0102,Dessert,Menu Item,300.14,3.0,900.42,0.01,Bill Discount,Synthetic promotion,900.41,45.02,0,0,0,0,945.43,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0048,48,Dine In,T14,2026-01-01 18:38:00,2026-01-01 18:57:00,Desserts,Classic Chocolate Fudge Brownie,MENU0104,Dessert,Menu Item,197.95,2.0,395.9,0.0,,,395.9,19.8,0,0,0,0,415.7,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0049,49,Delivery/Takeaway,,2026-01-01 16:02:00,2026-01-01 16:11:00,Desserts,Death by Chocolate Cookie,MENU0106,Dessert,Menu Item,192.49,4.0,769.96,0.01,Bill Discount,Synthetic promotion,769.95,38.5,0,0,0,0,808.45,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260101-0050,50,Delivery/Takeaway,,2026-01-01 13:22:00,2026-01-01 14:00:00,Desserts,Basque Cheesecake,MENU0109,Dessert,Menu Item,310.0,1.0,310.0,17.68,Bill Discount,Synthetic promotion,292.32,14.62,0,0,0,0,306.94,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0001,1,Delivery/Takeaway,,2026-01-02 16:46:00,2026-01-02 17:34:00,Espresso,Espresso Shot - Solo,MENU0001,Beverage,Menu Item,145.0,1.0,145.0,5.12,Bill Discount,Synthetic promotion,139.88,6.99,0,0,0,0,146.87,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0002,2,Delivery/Takeaway,,2026-01-02 16:06:00,2026-01-02 16:28:00,Coffee Classics,Americano - Medium,MENU0004,Beverage,Menu Item,210.0,6.0,1260.0,10.44,Bill Discount,Synthetic promotion,1249.56,62.48,0,0,0,0,1312.04,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0003,3,Delivery/Takeaway,,2026-01-02 18:03:00,2026-01-02 18:20:00,Coffee Classics,Americano - Large,MENU0005,Beverage,Menu Item,235.0,2.0,470.0,4.52,Bill Discount,Synthetic promotion,465.48,23.27,0,0,0,0,488.75,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0004,4,Dine In,T14,2026-01-02 10:28:00,2026-01-02 10:45:00,Coffee Classics,Latte - Medium,MENU0007,Beverage,Menu Item,250.0,3.0,750.0,43.44,Bill Discount,Synthetic promotion,706.56,35.33,0,0,0,0,741.89,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0005,5,Dine In,T20,2026-01-02 15:36:00,2026-01-02 15:52:00,Coffee Classics,Flat White - Regular,MENU0012,Beverage,Menu Item,235.0,2.0,470.0,21.63,Bill Discount,Synthetic promotion,448.37,22.42,0,0,0,0,470.79,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0006,6,Delivery/Takeaway,,2026-01-02 10:46:00,2026-01-02 11:16:00,Coffee Classics,Flat White - Medium,MENU0013,Beverage,Menu Item,260.0,2.0,520.0,27.57,Bill Discount,Synthetic promotion,492.43,24.62,0,0,0,0,517.05,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0007,7,Delivery/Takeaway,,2026-01-02 17:44:00,2026-01-02 18:13:00,Coffee Classics,Flat White - Large,MENU0014,Beverage,Menu Item,285.0,1.0,285.0,3.11,Bill Discount,Synthetic promotion,281.89,14.09,0,0,0,0,295.98,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0008,8,Dine In,T20,2026-01-02 17:22:00,2026-01-02 17:43:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,270.0,5.0,1350.0,77.21,Bill Discount,Synthetic promotion,1272.79,63.64,0,0,0,0,1336.43,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0009,9,Dine In,T01,2026-01-02 09:32:00,2026-01-02 10:01:00,Signature Coffee,Caramel Macchiato - Regular,MENU0024,Beverage,Menu Item,265.0,2.0,530.0,12.89,Bill Discount,Synthetic promotion,517.11,25.86,0,0,0,0,542.97,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0010,10,Dine In,T04,2026-01-02 08:27:00,2026-01-02 08:46:00,Signature Coffee,Caramel Macchiato - Large,MENU0026,Beverage,Menu Item,325.0,1.0,325.0,13.06,Bill Discount,Synthetic promotion,311.94,15.6,0,0,0,0,327.54,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0011,11,Delivery/Takeaway,,2026-01-02 19:42:00,2026-01-02 20:26:00,Signature Coffee,French Vanilla Latte - Medium,MENU0028,Beverage,Menu Item,295.0,1.0,295.0,17.24,Bill Discount,Synthetic promotion,277.76,13.89,0,0,0,0,291.65,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0012,12,Delivery/Takeaway,,2026-01-02 14:47:00,2026-01-02 14:58:00,Signature Coffee,Vegan Iced Latte - Medium,MENU0031,Beverage,Menu Item,314.79,2.0,629.58,0.0,,,629.58,31.48,0,0,0,0,661.06,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0013,13,Dine In,T14,2026-01-02 08:47:00,2026-01-02 08:55:00,Cold Brew,Classic Cold Brew - Medium,MENU0034,Beverage,Menu Item,250.0,1.0,250.0,11.11,Bill Discount,Synthetic promotion,238.89,11.94,0,0,0,0,250.83,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0014,14,Delivery/Takeaway,,2026-01-02 11:55:00,2026-01-02 12:38:00,Cold Brew,Coffee Lemonade - Medium,MENU0037,Beverage,Menu Item,260.0,1.0,260.0,3.06,Bill Discount,Synthetic promotion,256.94,12.85,0,0,0,0,269.79,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0015,15,Delivery/Takeaway,,2026-01-02 09:47:00,2026-01-02 09:57:00,Cold Brew,Vietnamese Shakerato - Medium,MENU0040,Beverage,Menu Item,280.0,2.0,560.0,2.15,Bill Discount,Synthetic promotion,557.85,27.89,0,0,0,0,585.74,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0016,16,Dine In,T12,2026-01-02 12:14:00,2026-01-02 12:25:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,255.0,4.0,1020.0,1.51,Bill Discount,Synthetic promotion,1018.49,50.92,0,0,0,0,1069.41,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0017,17,Delivery/Takeaway,,2026-01-02 08:31:00,2026-01-02 09:20:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,290.0,1.0,290.0,10.17,Bill Discount,Synthetic promotion,279.83,13.99,0,0,0,0,293.82,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0018,18,Delivery/Takeaway,,2026-01-02 09:28:00,2026-01-02 09:49:00,Cold Coffee,Mocha Cold Coffee - Regular,MENU0045,Beverage,Menu Item,285.0,4.0,1140.0,38.34,Bill Discount,Synthetic promotion,1101.66,55.08,0,0,0,0,1156.74,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0019,19,Delivery/Takeaway,,2026-01-02 09:21:00,2026-01-02 09:42:00,Cold Coffee,Mocha Cold Coffee - Large,MENU0047,Beverage,Menu Item,355.0,1.0,355.0,8.73,Bill Discount,Synthetic promotion,346.27,17.31,0,0,0,0,363.58,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0020,20,Delivery/Takeaway,,2026-01-02 14:20:00,2026-01-02 14:40:00,Cold Coffee,Caramel Cold Coffee - Regular,MENU0048,Beverage,Menu Item,286.68,4.0,1146.72,0.02,Bill Discount,Synthetic promotion,1146.7,57.34,0,0,0,0,1204.04,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0021,21,Delivery/Takeaway,,2026-01-02 09:32:00,2026-01-02 09:40:00,Cold Coffee,Caramel Cold Coffee - Medium,MENU0049,Beverage,Menu Item,320.0,1.0,320.0,18.66,Bill Discount,Synthetic promotion,301.34,15.07,0,0,0,0,316.41,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0022,22,Delivery/Takeaway,,2026-01-02 18:11:00,2026-01-02 18:54:00,Cold Coffee,Caramel Cold Coffee - Large,MENU0050,Beverage,Menu Item,355.0,1.0,355.0,14.02,Bill Discount,Synthetic promotion,340.98,17.05,0,0,0,0,358.03,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0023,23,Dine In,T22,2026-01-02 19:42:00,2026-01-02 20:19:00,Tea,Masala Chai Latte - Regular,MENU0051,Beverage,Menu Item,195.0,1.0,195.0,2.18,Bill Discount,Synthetic promotion,192.82,9.64,0,0,0,0,202.46,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0024,24,Dine In,T17,2026-01-02 17:20:00,2026-01-02 18:06:00,Tea,Masala Chai Latte - Medium,MENU0052,Beverage,Menu Item,220.0,1.0,220.0,5.49,Bill Discount,Synthetic promotion,214.51,10.73,0,0,0,0,225.24,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0025,25,Delivery/Takeaway,,2026-01-02 14:46:00,2026-01-02 15:07:00,Tea,Masala Chai Latte - Large,MENU0053,Beverage,Menu Item,245.0,1.0,245.0,2.15,Bill Discount,Synthetic promotion,242.85,12.14,0,0,0,0,254.99,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0026,26,Delivery/Takeaway,,2026-01-02 14:47:00,2026-01-02 15:19:00,Tea,Japanese Matcha Latte - Medium,MENU0056,Beverage,Menu Item,295.0,1.0,295.0,1.67,Bill Discount,Synthetic promotion,293.33,14.67,0,0,0,0,308.0,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0027,27,Delivery/Takeaway,,2026-01-02 11:22:00,2026-01-02 12:07:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,205.0,1.0,205.0,0.84,Bill Discount,Synthetic promotion,204.16,10.21,0,0,0,0,214.37,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0028,28,Delivery/Takeaway,,2026-01-02 19:29:00,2026-01-02 20:03:00,Iced Tea,Lemon Iced Tea - Medium,MENU0059,Beverage,Menu Item,232.35,1.0,232.35,0.0,,,232.35,11.62,0,0,0,0,243.97,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0029,29,Delivery/Takeaway,,2026-01-02 12:10:00,2026-01-02 12:45:00,Iced Tea,Lemon Iced Tea - Large,MENU0060,Beverage,Menu Item,255.0,1.0,255.0,13.88,Bill Discount,Synthetic promotion,241.12,12.06,0,0,0,0,253.18,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0030,30,Delivery/Takeaway,,2026-01-02 11:12:00,2026-01-02 11:23:00,Iced Tea,Hibiscus Lime Iced Tea - Regular,MENU0061,Beverage,Menu Item,228.74,3.0,686.22,0.0,,,686.23,34.31,0,0,0,0,720.54,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260102-0031,31,Dine In,T09,2026-01-02 16:06:00,2026-01-02 16:26:00,Iced Tea,Hibiscus Lime Iced Tea - Medium,MENU0062,Beverage,Menu Item,250.0,2.0,500.0,8.77,Bill Discount,Synthetic promotion,491.23,24.56,0,0,0,0,515.79,,,,,
