State,Deployment,Order Id,billNumber,daySerial,Tab,tableNumber,Open Time,Close Time,Category Name,Item Name,Item Number,itemSection,Item Classification,Rate,Qty,Amount,Discount,discountType,discountRemarks,GST@5% Amount,GST@5%,GST@18% Amount,GST@18%,GST@3% Amount,GST@3%,netamt,customerName,customerMobile,Covers,Waiter Name,Source
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0011,11,Delivery/Takeaway,,2026-03-01 19:07:00,2026-03-01 19:42:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,270.0,3.0,810.0,28.73,Bill Discount,Synthetic promotion,781.27,39.06,0,0,0,0,820.33,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0012,12,Delivery/Takeaway,,2026-03-01 15:28:00,2026-03-01 16:06:00,Coffee Classics,Mocha - Large,MENU0017,Beverage,Menu Item,295.0,1.0,295.0,7.25,Bill Discount,Synthetic promotion,287.75,14.39,0,0,0,0,302.14,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0013,13,Delivery/Takeaway,,2026-03-01 11:33:00,2026-03-01 12:20:00,Signature Coffee,Sea Salt Mocha - Medium,MENU0019,Beverage,Menu Item,306.79,1.0,306.79,0.0,,,306.79,15.34,0,0,0,0,322.13,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0014,14,Dine In,T10,2026-03-01 12:57:00,2026-03-01 13:29:00,Signature Coffee,Orange Zest Mocha - Large,MENU0023,Beverage,Menu Item,330.7,1.0,330.7,0.0,,,330.7,16.54,0,0,0,0,347.24,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0015,15,Dine In,T23,2026-03-01 15:52:00,2026-03-01 16:19:00,Signature Coffee,Caramel Macchiato - Regular,MENU0024,Beverage,Menu Item,265.0,1.0,265.0,14.72,Bill Discount,Synthetic promotion,250.28,12.51,0,0,0,0,262.79,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0016,16,Delivery/Takeaway,,2026-03-01 17:03:00,2026-03-01 17:39:00,Signature Coffee,Caramel Macchiato - Medium,MENU0025,Beverage,Menu Item,295.0,2.0,590.0,28.25,Bill Discount,Synthetic promotion,561.75,28.09,0,0,0,0,589.84,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0017,17,Delivery/Takeaway,,2026-03-01 19:20:00,2026-03-01 19:33:00,Signature Coffee,French Vanilla Latte - Medium,MENU0028,Beverage,Menu Item,300.33,1.0,300.33,0.0,,,300.33,15.02,0,0,0,0,315.35,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0018,18,Delivery/Takeaway,,2026-03-01 09:06:00,2026-03-01 09:37:00,Signature Coffee,French Vanilla Latte - Large,MENU0029,Beverage,Menu Item,325.0,2.0,650.0,35.17,Bill Discount,Synthetic promotion,614.83,30.74,0,0,0,0,645.57,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0019,19,Delivery/Takeaway,,2026-03-01 16:22:00,2026-03-01 16:47:00,Signature Coffee,Vegan Iced Latte - Regular,MENU0030,Beverage,Menu Item,285.86,1.0,285.86,0.0,,,285.86,14.29,0,0,0,0,300.15,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0020,20,Delivery/Takeaway,,2026-03-01 08:09:00,2026-03-01 08:41:00,Signature Coffee,Vegan Iced Latte - Medium,MENU0031,Beverage,Menu Item,310.0,1.0,310.0,0.38,Bill Discount,Synthetic promotion,309.62,15.48,0,0,0,0,325.1,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0021,21,Delivery/Takeaway,,2026-03-01 19:24:00,2026-03-01 20:01:00,Cold Brew,Classic Cold Brew - Medium,MENU0034,Beverage,Menu Item,252.19,1.0,252.19,0.0,,,252.19,12.61,0,0,0,0,264.8,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0022,22,Delivery/Takeaway,,2026-03-01 14:57:00,2026-03-01 15:16:00,Cold Brew,Coffee Lemonade - Regular,MENU0036,Beverage,Menu Item,235.0,1.0,235.0,11.5,Bill Discount,Synthetic promotion,223.5,11.18,0,0,0,0,234.68,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0023,23,Delivery/Takeaway,,2026-03-01 16:23:00,2026-03-01 17:00:00,Cold Brew,Coffee Lemonade - Medium,MENU0037,Beverage,Menu Item,260.0,2.0,520.0,2.23,Bill Discount,Synthetic promotion,517.77,25.89,0,0,0,0,543.66,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0024,24,Dine In,T06,2026-03-01 08:24:00,2026-03-01 09:04:00,Cold Brew,Vietnamese Shakerato - Regular,MENU0039,Beverage,Menu Item,255.0,1.0,255.0,5.73,Bill Discount,Synthetic promotion,249.27,12.46,0,0,0,0,261.73,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0025,25,Delivery/Takeaway,,2026-03-01 12:58:00,2026-03-01 13:36:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,255.0,1.0,255.0,3.9,Bill Discount,Synthetic promotion,251.1,12.55,0,0,0,0,263.65,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0026,26,Delivery/Takeaway,,2026-03-01 14:57:00,2026-03-01 15:27:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,290.0,1.0,290.0,9.92,Bill Discount,Synthetic promotion,280.08,14.0,0,0,0,0,294.08,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0027,27,Delivery/Takeaway,,2026-03-01 19:36:00,2026-03-01 20:15:00,Cold Coffee,Mocha Cold Coffee - Medium,MENU0046,Beverage,Menu Item,322.89,1.0,322.89,0.0,,,322.89,16.14,0,0,0,0,339.03,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0028,28,Dine In,T04,2026-03-01 11:15:00,2026-03-01 11:38:00,Tea,Himalayan Green Tea,MENU0054,Beverage,Menu Item,210.0,1.0,210.0,9.66,Bill Discount,Synthetic promotion,200.34,10.02,0,0,0,0,210.36,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0029,29,Dine In,T14,2026-03-01 15:19:00,2026-03-01 15:30:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,206.28,1.0,206.28,0.0,,,206.28,10.31,0,0,0,0,216.59,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0030,30,Dine In,T19,2026-03-01 12:00:00,2026-03-01 12:22:00,Kids Beverage,Hot Chocolate - Medium,MENU0065,Beverage,Menu Item,245.0,1.0,245.0,7.27,Bill Discount,Synthetic promotion,237.73,11.89,0,0,0,0,249.62,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0031,31,Dine In,T09,2026-03-01 17:04:00,2026-03-01 17:43:00,Shake,Choco Chip Shake - Medium,MENU0069,Beverage,Menu Item,330.0,1.0,330.0,8.16,Bill Discount,Synthetic promotion,321.84,16.09,0,0,0,0,337.93,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0032,32,Delivery/Takeaway,,2026-03-01 08:59:00,2026-03-01 09:24:00,Smoothie,Seasonal Smoothie - Medium,MENU0075,Beverage,Menu Item,340.0,1.0,340.0,3.64,Bill Discount,Synthetic promotion,336.36,16.82,0,0,0,0,353.18,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0033,33,Delivery/Takeaway,,2026-03-01 13:20:00,2026-03-01 13:57:00,Wraps,Shredded Chicken Wrap,MENU0078,Food,Menu Item,295.0,1.0,295.0,4.95,Bill Discount,Synthetic promotion,290.05,14.5,0,0,0,0,304.55,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0034,34,Delivery/Takeaway,,2026-03-01 17:15:00,2026-03-01 17:24:00,Breakfast,Cream Cheese Bagel,MENU0087,Food,Menu Item,250.0,1.0,250.0,0.96,Bill Discount,Synthetic promotion,249.04,12.45,0,0,0,0,261.49,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0035,35,Delivery/Takeaway,,2026-03-01 17:48:00,2026-03-01 18:01:00,Breakfast,Scallion Pepper Cream Cheese Bagel,MENU0088,Food,Menu Item,266.79,2.0,533.58,0.01,Bill Discount,Synthetic promotion,533.57,26.68,0,0,0,0,560.25,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0036,36,Delivery/Takeaway,,2026-03-01 16:37:00,2026-03-01 17:18:00,Baked Goods,Mushroom Cheese Croissant,MENU0097,Food,Menu Item,255.0,2.0,510.0,1.42,Bill Discount,Synthetic promotion,508.58,25.43,0,0,0,0,534.01,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0037,37,Delivery/Takeaway,,2026-03-01 08:16:00,2026-03-01 08:55:00,Baked Goods,Sriracha Chicken Croissant,MENU0098,Food,Menu Item,278.8,1.0,278.8,0.0,,,278.8,13.94,0,0,0,0,292.74,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0038,38,Dine In,T10,2026-03-01 18:05:00,2026-03-01 18:15:00,Baked Goods,Lemon Raspberry Tea Cake,MENU0101,Dessert,Menu Item,218.68,1.0,218.68,0.0,,,218.68,10.93,0,0,0,0,229.61,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0039,39,Dine In,T02,2026-03-01 12:26:00,2026-03-01 12:43:00,Desserts,Classic Chocolate Fudge Brownie,MENU0104,Dessert,Menu Item,195.0,1.0,195.0,8.02,Bill Discount,Synthetic promotion,186.98,9.35,0,0,0,0,196.33,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0040,40,Delivery/Takeaway,,2026-03-01 16:45:00,2026-03-01 17:24:00,Desserts,Death by Chocolate Cookie,MENU0106,Dessert,Menu Item,190.44,1.0,190.44,0.0,,,190.44,9.52,0,0,0,0,199.96,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260301-0041,41,Dine In,T16,2026-03-01 11:07:00,2026-03-01 11:41:00,Desserts,Apple Pie,MENU0108,Dessert,Menu Item,270.0,1.0,270.0,6.45,Bill Discount,Synthetic promotion,263.55,13.18,0,0,0,0,276.73,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0001,1,Dine In,T24,2026-03-02 11:57:00,2026-03-02 12:25:00,Coffee Classics,Americano - Regular,MENU0003,Beverage,Menu Item,185.0,2.0,370.0,16.21,Bill Discount,Synthetic promotion,353.79,17.69,0,0,0,0,371.48,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0002,2,Delivery/Takeaway,,2026-03-02 17:07:00,2026-03-02 17:50:00,Coffee Classics,Americano - Medium,MENU0004,Beverage,Menu Item,213.24,3.0,639.72,0.01,Bill Discount,Synthetic promotion,639.71,31.99,0,0,0,0,671.7,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0003,3,Dine In,T10,2026-03-02 15:47:00,2026-03-02 16:27:00,Coffee Classics,Americano - Large,MENU0005,Beverage,Menu Item,235.0,2.0,470.0,12.47,Bill Discount,Synthetic promotion,457.53,22.88,0,0,0,0,480.41,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0004,4,Dine In,T15,2026-03-02 08:11:00,2026-03-02 08:56:00,Coffee Classics,Latte - Regular,MENU0006,Beverage,Menu Item,226.55,3.0,679.65,0.0,,,679.65,33.98,0,0,0,0,713.63,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0005,5,Delivery/Takeaway,,2026-03-02 08:14:00,2026-03-02 08:49:00,Coffee Classics,Latte - Medium,MENU0007,Beverage,Menu Item,250.0,2.0,500.0,3.33,Bill Discount,Synthetic promotion,496.67,24.83,0,0,0,0,521.5,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0006,6,Dine In,T10,2026-03-02 10:26:00,2026-03-02 11:02:00,Coffee Classics,Latte - Large,MENU0008,Beverage,Menu Item,275.0,1.0,275.0,9.96,Bill Discount,Synthetic promotion,265.04,13.25,0,0,0,0,278.29,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0007,7,Delivery/Takeaway,,2026-03-02 16:14:00,2026-03-02 16:23:00,Coffee Classics,Cappuccino - Regular,MENU0009,Beverage,Menu Item,225.0,3.0,675.0,4.41,Bill Discount,Synthetic promotion,670.59,33.53,0,0,0,0,704.12,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0008,8,Delivery/Takeaway,,2026-03-02 12:20:00,2026-03-02 12:47:00,Coffee Classics,Cappuccino - Medium,MENU0010,Beverage,Menu Item,250.0,1.0,250.0,8.17,Bill Discount,Synthetic promotion,241.83,12.09,0,0,0,0,253.92,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0009,9,Delivery/Takeaway,,2026-03-02 10:31:00,2026-03-02 10:44:00,Coffee Classics,Cappuccino - Large,MENU0011,Beverage,Menu Item,275.0,2.0,550.0,17.22,Bill Discount,Synthetic promotion,532.78,26.64,0,0,0,0,559.42,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0010,10,Delivery/Takeaway,,2026-03-02 10:04:00,2026-03-02 10:15:00,Coffee Classics,Flat White - Medium,MENU0013,Beverage,Menu Item,262.94,6.0,1577.64,0.0,,,1577.64,78.88,0,0,0,0,1656.52,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0011,11,Delivery/Takeaway,,2026-03-02 18:05:00,2026-03-02 18:31:00,Coffee Classics,Flat White - Large,MENU0014,Beverage,Menu Item,285.0,1.0,285.0,4.35,Bill Discount,Synthetic promotion,280.65,14.03,0,0,0,0,294.68,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0012,12,Delivery/Takeaway,,2026-03-02 19:43:00,2026-03-02 20:28:00,Coffee Classics,Mocha - Regular,MENU0015,Beverage,Menu Item,245.0,4.0,980.0,55.38,Bill Discount,Synthetic promotion,924.62,46.23,0,0,0,0,970.85,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0013,13,Delivery/Takeaway,,2026-03-02 09:55:00,2026-03-02 10:12:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,270.0,2.0,540.0,16.8,Bill Discount,Synthetic promotion,523.2,26.16,0,0,0,0,549.36,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0014,14,Delivery/Takeaway,,2026-03-02 13:25:00,2026-03-02 14:11:00,Coffee Classics,Mocha - Large,MENU0017,Beverage,Menu Item,295.0,3.0,885.0,45.04,Bill Discount,Synthetic promotion,839.96,42.0,0,0,0,0,881.96,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0015,15,Dine In,T07,2026-03-02 13:55:00,2026-03-02 14:18:00,Signature Coffee,Sea Salt Mocha - Regular,MENU0018,Beverage,Menu Item,275.0,5.0,1375.0,3.39,Bill Discount,Synthetic promotion,1371.61,68.58,0,0,0,0,1440.19,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0016,16,Delivery/Takeaway,,2026-03-02 08:35:00,2026-03-02 08:51:00,Signature Coffee,Sea Salt Mocha - Large,MENU0020,Beverage,Menu Item,341.29,2.0,682.58,0.0,,,682.58,34.13,0,0,0,0,716.71,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0017,17,Delivery/Takeaway,,2026-03-02 14:25:00,2026-03-02 14:43:00,Signature Coffee,Orange Zest Mocha - Regular,MENU0021,Beverage,Menu Item,270.0,1.0,270.0,14.33,Bill Discount,Synthetic promotion,255.67,12.78,0,0,0,0,268.45,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0018,18,Delivery/Takeaway,,2026-03-02 14:50:00,2026-03-02 15:03:00,Signature Coffee,Orange Zest Mocha - Medium,MENU0022,Beverage,Menu Item,302.67,1.0,302.67,0.0,,,302.67,15.13,0,0,0,0,317.8,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0019,19,Dine In,T21,2026-03-02 12:10:00,2026-03-02 12:59:00,Signature Coffee,Caramel Macchiato - Large,MENU0026,Beverage,Menu Item,330.88,2.0,661.76,0.0,,,661.76,33.09,0,0,0,0,694.85,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0020,20,Delivery/Takeaway,,2026-03-02 08:09:00,2026-03-02 08:46:00,Signature Coffee,French Vanilla Latte - Regular,MENU0027,Beverage,Menu Item,265.79,1.0,265.79,0.0,,,265.79,13.29,0,0,0,0,279.08,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0021,21,Delivery/Takeaway,,2026-03-02 08:43:00,2026-03-02 08:56:00,Signature Coffee,Vegan Iced Latte - Regular,MENU0030,Beverage,Menu Item,285.0,1.0,285.0,11.73,Bill Discount,Synthetic promotion,273.27,13.66,0,0,0,0,286.93,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0022,22,Delivery/Takeaway,,2026-03-02 10:38:00,2026-03-02 11:08:00,Signature Coffee,Vegan Iced Latte - Medium,MENU0031,Beverage,Menu Item,310.0,1.0,310.0,18.11,Bill Discount,Synthetic promotion,291.89,14.59,0,0,0,0,306.48,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0023,23,Delivery/Takeaway,,2026-03-02 18:16:00,2026-03-02 18:34:00,Signature Coffee,Vegan Iced Latte - Large,MENU0032,Beverage,Menu Item,335.0,1.0,335.0,15.42,Bill Discount,Synthetic promotion,319.58,15.98,0,0,0,0,335.56,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0024,24,Dine In,T04,2026-03-02 15:43:00,2026-03-02 16:06:00,Cold Brew,Classic Cold Brew - Medium,MENU0034,Beverage,Menu Item,250.0,1.0,250.0,10.89,Bill Discount,Synthetic promotion,239.11,11.96,0,0,0,0,251.07,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0025,25,Dine In,T06,2026-03-02 16:24:00,2026-03-02 16:42:00,Cold Brew,Coffee Lemonade - Regular,MENU0036,Beverage,Menu Item,235.0,3.0,705.0,7.75,Bill Discount,Synthetic promotion,697.25,34.86,0,0,0,0,732.11,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0026,26,Dine In,T02,2026-03-02 10:31:00,2026-03-02 10:59:00,Cold Brew,Vietnamese Shakerato - Regular,MENU0039,Beverage,Menu Item,255.0,1.0,255.0,2.24,Bill Discount,Synthetic promotion,252.76,12.64,0,0,0,0,265.4,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0027,27,Delivery/Takeaway,,2026-03-02 08:45:00,2026-03-02 09:05:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,255.0,2.0,510.0,8.57,Bill Discount,Synthetic promotion,501.43,25.07,0,0,0,0,526.5,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0028,28,Dine In,T13,2026-03-02 12:54:00,2026-03-02 13:38:00,Cold Coffee,Classic Cold Coffee - Large,MENU0044,Beverage,Menu Item,325.0,1.0,325.0,9.07,Bill Discount,Synthetic promotion,315.93,15.8,0,0,0,0,331.73,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0029,29,Delivery/Takeaway,,2026-03-02 14:23:00,2026-03-02 15:12:00,Cold Coffee,Caramel Cold Coffee - Medium,MENU0049,Beverage,Menu Item,320.0,3.0,960.0,2.43,Bill Discount,Synthetic promotion,957.57,47.88,0,0,0,0,1005.45,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0030,30,Delivery/Takeaway,,2026-03-02 10:00:00,2026-03-02 10:27:00,Tea,Masala Chai Latte - Regular,MENU0051,Beverage,Menu Item,198.29,2.0,396.58,0.0,,,396.59,19.83,0,0,0,0,416.42,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0031,31,Delivery/Takeaway,,2026-03-02 11:23:00,2026-03-02 11:38:00,Tea,Masala Chai Latte - Medium,MENU0052,Beverage,Menu Item,220.0,1.0,220.0,12.51,Bill Discount,Synthetic promotion,207.49,10.37,0,0,0,0,217.86,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0032,32,Dine In,T03,2026-03-02 09:39:00,2026-03-02 10:16:00,Tea,Himalayan Green Tea,MENU0054,Beverage,Menu Item,210.0,2.0,420.0,12.0,Bill Discount,Synthetic promotion,408.0,20.4,0,0,0,0,428.4,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0033,33,Dine In,T13,2026-03-02 13:24:00,2026-03-02 14:09:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,205.0,1.0,205.0,5.05,Bill Discount,Synthetic promotion,199.95,10.0,0,0,0,0,209.95,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0034,34,Delivery/Takeaway,,2026-03-02 17:12:00,2026-03-02 17:43:00,Iced Tea,Lemon Iced Tea - Large,MENU0060,Beverage,Menu Item,258.08,1.0,258.08,0.0,,,258.08,12.9,0,0,0,0,270.98,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0035,35,Delivery/Takeaway,,2026-03-02 11:09:00,2026-03-02 11:21:00,Wraps,Shredded Chicken Wrap,MENU0078,Food,Menu Item,298.42,2.0,596.84,0.01,Bill Discount,Synthetic promotion,596.83,29.84,0,0,0,0,626.67,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0036,36,Delivery/Takeaway,,2026-03-02 15:25:00,2026-03-02 15:51:00,Sandwiches,Smoked Chipotle Paneer Sandwich,MENU0079,Food,Menu Item,295.0,3.0,885.0,48.68,Bill Discount,Synthetic promotion,836.32,41.82,0,0,0,0,878.14,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0037,37,Delivery/Takeaway,,2026-03-02 09:10:00,2026-03-02 09:44:00,Sandwiches,Pesto Veg Sandwich,MENU0080,Food,Menu Item,280.0,2.0,560.0,6.45,Bill Discount,Synthetic promotion,553.55,27.68,0,0,0,0,581.23,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0038,38,Dine In,T14,2026-03-02 10:49:00,2026-03-02 11:00:00,Toasts,Chicken Pepperoni Avocado Toast,MENU0084,Food,Menu Item,330.0,1.0,330.0,6.71,Bill Discount,Synthetic promotion,323.29,16.16,0,0,0,0,339.45,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0039,39,Delivery/Takeaway,,2026-03-02 18:41:00,2026-03-02 19:02:00,Breakfast,Breakfast Pancakes,MENU0086,Food,Menu Item,285.0,1.0,285.0,10.97,Bill Discount,Synthetic promotion,274.03,13.7,0,0,0,0,287.73,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0040,40,Dine In,T10,2026-03-02 13:50:00,2026-03-02 14:16:00,Breakfast,Cream Cheese Bagel,MENU0087,Food,Menu Item,251.29,1.0,251.29,0.0,,,251.29,12.56,0,0,0,0,263.85,,,,,
Delhi,ABNAH Cafe Connaught Place,,BILL-OUT001-260302-0041,41,Dine In,T15,2026-03-02 13:46:00,2026-03-02 14:26:00,Breakfast,Scallion Pepper Cream Cheese Bagel,MENU0088,Food,Menu Item,265.0,1.0,265.0,14.03,Bill Discount,Synthetic promotion,250.97,12.55,0,0,0,0,263.52,,,,,
