State,Deployment,Order Id,billNumber,daySerial,Tab,tableNumber,Open Time,Close Time,Category Name,Item Name,Item Number,itemSection,Item Classification,Rate,Qty,Amount,Discount,discountType,discountRemarks,GST@5% Amount,GST@5%,GST@18% Amount,GST@18%,GST@3% Amount,GST@3%,netamt,customerName,customerMobile,Covers,Waiter Name,Source
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0023,23,Dine In,T01,2026-02-01 15:50:00,2026-02-01 16:29:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,290.0,3.0,870.0,34.61,Bill Discount,Synthetic promotion,835.39,41.77,0,0,0,0,877.16,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0024,24,Dine In,T14,2026-02-01 17:05:00,2026-02-01 17:23:00,Cold Coffee,Classic Cold Coffee - Large,MENU0044,Beverage,Menu Item,325.0,1.0,325.0,10.73,Bill Discount,Synthetic promotion,314.27,15.71,0,0,0,0,329.98,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0025,25,Delivery/Takeaway,,2026-02-01 11:09:00,2026-02-01 11:50:00,Cold Coffee,Mocha Cold Coffee - Regular,MENU0045,Beverage,Menu Item,285.0,4.0,1140.0,43.83,Bill Discount,Synthetic promotion,1096.17,54.81,0,0,0,0,1150.98,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0026,26,Delivery/Takeaway,,2026-02-01 15:19:00,2026-02-01 15:47:00,Cold Coffee,Mocha Cold Coffee - Large,MENU0047,Beverage,Menu Item,357.31,1.0,357.31,0.0,,,357.31,17.87,0,0,0,0,375.18,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0027,27,Delivery/Takeaway,,2026-02-01 13:37:00,2026-02-01 14:13:00,Cold Coffee,Caramel Cold Coffee - Regular,MENU0048,Beverage,Menu Item,285.0,1.0,285.0,1.14,Bill Discount,Synthetic promotion,283.86,14.19,0,0,0,0,298.05,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0028,28,Delivery/Takeaway,,2026-02-01 08:45:00,2026-02-01 09:19:00,Cold Coffee,Caramel Cold Coffee - Medium,MENU0049,Beverage,Menu Item,320.0,2.0,640.0,22.46,Bill Discount,Synthetic promotion,617.54,30.88,0,0,0,0,648.42,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0029,29,Delivery/Takeaway,,2026-02-01 12:31:00,2026-02-01 13:08:00,Tea,Masala Chai Latte - Regular,MENU0051,Beverage,Menu Item,195.0,2.0,390.0,13.27,Bill Discount,Synthetic promotion,376.73,18.84,0,0,0,0,395.57,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0030,30,Delivery/Takeaway,,2026-02-01 11:38:00,2026-02-01 12:05:00,Tea,Masala Chai Latte - Medium,MENU0052,Beverage,Menu Item,220.0,1.0,220.0,4.68,Bill Discount,Synthetic promotion,215.32,10.77,0,0,0,0,226.09,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0031,31,Dine In,T12,2026-02-01 09:59:00,2026-02-01 10:18:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,205.31,1.0,205.31,0.0,,,205.31,10.27,0,0,0,0,215.58,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0032,32,Dine In,T11,2026-02-01 13:43:00,2026-02-01 13:52:00,Iced Tea,Lemon Iced Tea - Medium,MENU0059,Beverage,Menu Item,230.0,3.0,690.0,14.83,Bill Discount,Synthetic promotion,675.17,33.76,0,0,0,0,708.93,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0033,33,Dine In,T21,2026-02-01 19:17:00,2026-02-01 20:01:00,Iced Tea,Lemon Iced Tea - Large,MENU0060,Beverage,Menu Item,255.0,1.0,255.0,7.93,Bill Discount,Synthetic promotion,247.07,12.35,0,0,0,0,259.42,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0034,34,Delivery/Takeaway,,2026-02-01 12:25:00,2026-02-01 12:49:00,Iced Tea,Hibiscus Lime Iced Tea - Regular,MENU0061,Beverage,Menu Item,225.0,1.0,225.0,0.7,Bill Discount,Synthetic promotion,224.3,11.21,0,0,0,0,235.51,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0035,35,Delivery/Takeaway,,2026-02-01 14:33:00,2026-02-01 14:49:00,Iced Tea,Hibiscus Lime Iced Tea - Large,MENU0063,Beverage,Menu Item,280.05,1.0,280.05,0.0,,,280.05,14.0,0,0,0,0,294.05,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0036,36,Dine In,T09,2026-02-01 13:56:00,2026-02-01 14:41:00,Kids Beverage,Hot Chocolate - Regular,MENU0064,Beverage,Menu Item,220.0,1.0,220.0,1.42,Bill Discount,Synthetic promotion,218.58,10.93,0,0,0,0,229.51,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0037,37,Delivery/Takeaway,,2026-02-01 15:11:00,2026-02-01 15:25:00,Shake,Choco Chip Shake - Regular,MENU0068,Beverage,Menu Item,295.0,1.0,295.0,11.28,Bill Discount,Synthetic promotion,283.72,14.19,0,0,0,0,297.91,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0038,38,Dine In,T07,2026-02-01 16:13:00,2026-02-01 16:57:00,Smoothie,Seasonal Smoothie - Regular,MENU0074,Beverage,Menu Item,305.8,1.0,305.8,0.0,,,305.8,15.29,0,0,0,0,321.09,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0039,39,Dine In,T05,2026-02-01 18:17:00,2026-02-01 18:30:00,Smoothie,Seasonal Smoothie - Medium,MENU0075,Beverage,Menu Item,340.0,1.0,340.0,8.38,Bill Discount,Synthetic promotion,331.62,16.58,0,0,0,0,348.2,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0040,40,Delivery/Takeaway,,2026-02-01 15:17:00,2026-02-01 15:42:00,Wraps,Shredded Chicken Wrap,MENU0078,Food,Menu Item,295.0,2.0,590.0,13.87,Bill Discount,Synthetic promotion,576.13,28.81,0,0,0,0,604.94,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0041,41,Delivery/Takeaway,,2026-02-01 18:09:00,2026-02-01 18:56:00,Sandwiches,Pepper Chicken Sandwich,MENU0081,Food,Menu Item,315.0,1.0,315.0,1.7,Bill Discount,Synthetic promotion,313.3,15.66,0,0,0,0,328.96,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0042,42,Delivery/Takeaway,,2026-02-01 17:24:00,2026-02-01 17:36:00,Platter,Hummus and Pita Platter,MENU0085,Food,Menu Item,312.98,1.0,312.98,0.0,,,312.98,15.65,0,0,0,0,328.63,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0043,43,Delivery/Takeaway,,2026-02-01 14:17:00,2026-02-01 15:05:00,Breakfast,Scallion Pepper Cream Cheese Bagel,MENU0088,Food,Menu Item,265.0,1.0,265.0,13.33,Bill Discount,Synthetic promotion,251.67,12.58,0,0,0,0,264.25,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0044,44,Delivery/Takeaway,,2026-02-01 13:38:00,2026-02-01 13:56:00,Baked Goods,Butter Croissant,MENU0094,Food,Menu Item,195.0,1.0,195.0,7.94,Bill Discount,Synthetic promotion,187.06,9.35,0,0,0,0,196.41,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0045,45,Delivery/Takeaway,,2026-02-01 09:23:00,2026-02-01 10:08:00,Baked Goods,Mushroom Cheese Croissant,MENU0097,Food,Menu Item,255.0,1.0,255.0,8.41,Bill Discount,Synthetic promotion,246.59,12.33,0,0,0,0,258.92,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0046,46,Delivery/Takeaway,,2026-02-01 12:58:00,2026-02-01 13:07:00,Desserts,Double Chocolate Truffle Cake,MENU0102,Dessert,Menu Item,295.0,1.0,295.0,13.47,Bill Discount,Synthetic promotion,281.53,14.08,0,0,0,0,295.61,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0047,47,Dine In,T03,2026-02-01 17:40:00,2026-02-01 17:50:00,Desserts,Death by Chocolate Cookie,MENU0106,Dessert,Menu Item,191.4,1.0,191.4,0.0,,,191.4,9.57,0,0,0,0,200.97,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0048,48,Dine In,T10,2026-02-01 09:29:00,2026-02-01 10:18:00,Desserts,Jaggery Parmesan Cookie,MENU0107,Dessert,Menu Item,170.0,1.0,170.0,1.28,Bill Discount,Synthetic promotion,168.72,8.44,0,0,0,0,177.16,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0049,49,Delivery/Takeaway,,2026-02-01 19:16:00,2026-02-01 19:35:00,Desserts,Apple Pie,MENU0108,Dessert,Menu Item,270.0,1.0,270.0,13.0,Bill Discount,Synthetic promotion,257.0,12.85,0,0,0,0,269.85,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260201-0050,50,Delivery/Takeaway,,2026-02-01 08:21:00,2026-02-01 09:08:00,Desserts,Basque Cheesecake,MENU0109,Dessert,Menu Item,312.95,4.0,1251.8,0.0,,,1251.81,62.59,0,0,0,0,1314.4,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0001,1,Delivery/Takeaway,,2026-02-02 09:52:00,2026-02-02 10:00:00,Coffee Classics,Americano - Regular,MENU0003,Beverage,Menu Item,187.46,3.0,562.38,0.01,Bill Discount,Synthetic promotion,562.37,28.12,0,0,0,0,590.49,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0002,2,Delivery/Takeaway,,2026-02-02 12:30:00,2026-02-02 12:42:00,Coffee Classics,Americano - Medium,MENU0004,Beverage,Menu Item,213.01,2.0,426.02,0.0,,,426.02,21.3,0,0,0,0,447.32,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0003,3,Dine In,T12,2026-02-02 17:50:00,2026-02-02 18:06:00,Coffee Classics,Latte - Regular,MENU0006,Beverage,Menu Item,225.0,1.0,225.0,2.54,Bill Discount,Synthetic promotion,222.46,11.12,0,0,0,0,233.58,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0004,4,Dine In,T11,2026-02-02 13:48:00,2026-02-02 14:17:00,Coffee Classics,Latte - Medium,MENU0007,Beverage,Menu Item,250.0,3.0,750.0,23.38,Bill Discount,Synthetic promotion,726.62,36.33,0,0,0,0,762.95,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0005,5,Delivery/Takeaway,,2026-02-02 17:40:00,2026-02-02 18:07:00,Coffee Classics,Cappuccino - Regular,MENU0009,Beverage,Menu Item,225.0,2.0,450.0,23.59,Bill Discount,Synthetic promotion,426.41,21.32,0,0,0,0,447.73,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0006,6,Delivery/Takeaway,,2026-02-02 14:15:00,2026-02-02 15:01:00,Coffee Classics,Cappuccino - Medium,MENU0010,Beverage,Menu Item,250.0,3.0,750.0,27.9,Bill Discount,Synthetic promotion,722.1,36.1,0,0,0,0,758.2,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0007,7,Delivery/Takeaway,,2026-02-02 17:17:00,2026-02-02 17:35:00,Coffee Classics,Cappuccino - Large,MENU0011,Beverage,Menu Item,278.9,2.0,557.8,0.0,,,557.81,27.89,0,0,0,0,585.7,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0008,8,Dine In,T03,2026-02-02 11:25:00,2026-02-02 11:35:00,Coffee Classics,Flat White - Regular,MENU0012,Beverage,Menu Item,235.0,1.0,235.0,4.41,Bill Discount,Synthetic promotion,230.59,11.53,0,0,0,0,242.12,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0009,9,Delivery/Takeaway,,2026-02-02 11:27:00,2026-02-02 11:38:00,Coffee Classics,Mocha - Medium,MENU0016,Beverage,Menu Item,271.35,1.0,271.35,0.0,,,271.35,13.57,0,0,0,0,284.92,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0010,10,Delivery/Takeaway,,2026-02-02 13:58:00,2026-02-02 14:40:00,Signature Coffee,Sea Salt Mocha - Medium,MENU0019,Beverage,Menu Item,308.86,2.0,617.72,0.0,,,617.72,30.89,0,0,0,0,648.61,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0011,11,Dine In,T09,2026-02-02 17:56:00,2026-02-02 18:11:00,Signature Coffee,Caramel Macchiato - Medium,MENU0025,Beverage,Menu Item,295.0,2.0,590.0,31.36,Bill Discount,Synthetic promotion,558.64,27.93,0,0,0,0,586.57,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0012,12,Dine In,T23,2026-02-02 16:21:00,2026-02-02 17:02:00,Signature Coffee,Vegan Iced Latte - Regular,MENU0030,Beverage,Menu Item,287.05,1.0,287.05,0.0,,,287.05,14.35,0,0,0,0,301.4,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0013,13,Delivery/Takeaway,,2026-02-02 12:52:00,2026-02-02 13:39:00,Signature Coffee,Vegan Iced Latte - Medium,MENU0031,Beverage,Menu Item,312.3,1.0,312.3,0.0,,,312.3,15.62,0,0,0,0,327.92,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0014,14,Delivery/Takeaway,,2026-02-02 13:58:00,2026-02-02 14:06:00,Signature Coffee,Vegan Iced Latte - Large,MENU0032,Beverage,Menu Item,335.0,1.0,335.0,11.81,Bill Discount,Synthetic promotion,323.19,16.16,0,0,0,0,339.35,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0015,15,Dine In,T05,2026-02-02 18:46:00,2026-02-02 19:05:00,Cold Brew,Classic Cold Brew - Large,MENU0035,Beverage,Menu Item,275.0,1.0,275.0,13.51,Bill Discount,Synthetic promotion,261.49,13.07,0,0,0,0,274.56,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0016,16,Dine In,T20,2026-02-02 15:28:00,2026-02-02 16:10:00,Cold Brew,Vietnamese Shakerato - Medium,MENU0040,Beverage,Menu Item,284.68,2.0,569.36,0.01,Bill Discount,Synthetic promotion,569.35,28.47,0,0,0,0,597.82,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0017,17,Dine In,T16,2026-02-02 13:34:00,2026-02-02 13:57:00,Cold Coffee,Classic Cold Coffee - Regular,MENU0042,Beverage,Menu Item,255.0,1.0,255.0,13.12,Bill Discount,Synthetic promotion,241.88,12.09,0,0,0,0,253.97,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0018,18,Delivery/Takeaway,,2026-02-02 11:52:00,2026-02-02 12:13:00,Cold Coffee,Classic Cold Coffee - Medium,MENU0043,Beverage,Menu Item,292.6,2.0,585.2,0.0,,,585.2,29.26,0,0,0,0,614.46,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0019,19,Delivery/Takeaway,,2026-02-02 09:40:00,2026-02-02 10:23:00,Cold Coffee,Mocha Cold Coffee - Regular,MENU0045,Beverage,Menu Item,285.0,2.0,570.0,6.21,Bill Discount,Synthetic promotion,563.79,28.19,0,0,0,0,591.98,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0020,20,Dine In,T05,2026-02-02 09:46:00,2026-02-02 10:18:00,Cold Coffee,Caramel Cold Coffee - Regular,MENU0048,Beverage,Menu Item,285.0,3.0,855.0,32.65,Bill Discount,Synthetic promotion,822.35,41.12,0,0,0,0,863.47,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0021,21,Delivery/Takeaway,,2026-02-02 12:10:00,2026-02-02 12:35:00,Cold Coffee,Caramel Cold Coffee - Large,MENU0050,Beverage,Menu Item,355.0,1.0,355.0,18.96,Bill Discount,Synthetic promotion,336.04,16.8,0,0,0,0,352.84,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0022,22,Dine In,T01,2026-02-02 16:44:00,2026-02-02 17:09:00,Tea,Masala Chai Latte - Medium,MENU0052,Beverage,Menu Item,224.19,1.0,224.19,0.0,,,224.19,11.21,0,0,0,0,235.4,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0023,23,Delivery/Takeaway,,2026-02-02 19:39:00,2026-02-02 20:00:00,Tea,Himalayan Green Tea,MENU0054,Beverage,Menu Item,210.0,1.0,210.0,5.46,Bill Discount,Synthetic promotion,204.54,10.23,0,0,0,0,214.77,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0024,24,Delivery/Takeaway,,2026-02-02 13:22:00,2026-02-02 13:52:00,Tea,Japanese Matcha Latte - Regular,MENU0055,Beverage,Menu Item,265.91,1.0,265.91,0.0,,,265.91,13.3,0,0,0,0,279.21,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0025,25,Delivery/Takeaway,,2026-02-02 13:53:00,2026-02-02 14:28:00,Tea,Japanese Matcha Latte - Large,MENU0057,Beverage,Menu Item,330.38,1.0,330.38,0.0,,,330.38,16.52,0,0,0,0,346.9,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0026,26,Delivery/Takeaway,,2026-02-02 14:48:00,2026-02-02 15:22:00,Iced Tea,Lemon Iced Tea - Regular,MENU0058,Beverage,Menu Item,208.59,3.0,625.77,0.01,Bill Discount,Synthetic promotion,625.76,31.29,0,0,0,0,657.05,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0027,27,Delivery/Takeaway,,2026-02-02 17:42:00,2026-02-02 18:09:00,Iced Tea,Hibiscus Lime Iced Tea - Medium,MENU0062,Beverage,Menu Item,250.0,1.0,250.0,4.54,Bill Discount,Synthetic promotion,245.46,12.27,0,0,0,0,257.73,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0028,28,Dine In,T13,2026-02-02 13:18:00,2026-02-02 14:01:00,Shake,Choco Chip Shake - Regular,MENU0068,Beverage,Menu Item,295.0,1.0,295.0,8.63,Bill Discount,Synthetic promotion,286.37,14.32,0,0,0,0,300.69,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0029,29,Delivery/Takeaway,,2026-02-02 11:55:00,2026-02-02 12:27:00,Wraps,Shredded Chicken Wrap,MENU0078,Food,Menu Item,295.0,2.0,590.0,11.44,Bill Discount,Synthetic promotion,578.56,28.93,0,0,0,0,607.49,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0030,30,Delivery/Takeaway,,2026-02-02 13:11:00,2026-02-02 13:24:00,Sandwiches,Smoked Chipotle Paneer Sandwich,MENU0079,Food,Menu Item,295.0,1.0,295.0,10.44,Bill Discount,Synthetic promotion,284.56,14.23,0,0,0,0,298.79,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0031,31,Delivery/Takeaway,,2026-02-02 09:45:00,2026-02-02 10:11:00,Sandwiches,Pesto Veg Sandwich,MENU0080,Food,Menu Item,280.0,1.0,280.0,16.03,Bill Discount,Synthetic promotion,263.97,13.2,0,0,0,0,277.17,,,,,
Delhi,ABNAH Cafe Hauz Khas,,BILL-OUT002-260202-0032,32,Dine In,T01,2026-02-02 14:54:00,2026-02-02 15:23:00,Toasts,Chicken Pepperoni Avocado Toast,MENU0084,Food,Menu Item,330.0,1.0,330.0,17.87,Bill Discount,Synthetic promotion,312.13,15.61,0,0,0,0,327.74,,,,,
