Store Name,Date,Bill No.,Tab Type,Source,Customer Name,Customer Number,Super Category,Category,SAC/HSN No.,SKU Code / Item No,SKU / Item Name,Item Rate,Item Qty,Item Subtotal,Offer,Discount Amount,Complimentary Amount,Total Discount,Net Sale Value,Tax Amount,Gross Sale Value,Purchase Rate,Purchase Value,Net Margin%,Gross Margin%
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0016,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0045,Mocha Cold Coffee - Regular,285.0,1.0,285.0,Synthetic promotion,13.22,0,13.22,271.78,13.59,285.37,45.06,45.06,83.42,84.21
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0017,Delivery/Takeaway,Corporate Order,Guest 4782,9000004782,Beverage,Cold Coffee,996331,MENU0050,Caramel Cold Coffee - Large,355.0,1.0,355.0,Synthetic promotion,9.73,0,9.73,345.27,17.26,362.53,56.7,56.7,83.58,84.36
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0018,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0052,Masala Chai Latte - Medium,220.0,1.0,220.0,Synthetic promotion,5.45,0,5.45,214.55,10.73,225.28,40.96,40.96,80.91,81.82
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0019,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0055,Japanese Matcha Latte - Regular,265.0,1.0,265.0,Synthetic promotion,0.68,0,0.68,264.32,13.22,277.54,36.17,36.17,86.32,86.97
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0020,Dine In,Dine In,,,Beverage,Tea,996331,MENU0057,Japanese Matcha Latte - Large,325.0,1.0,325.0,Synthetic promotion,18.12,0,18.12,306.88,15.34,322.22,45.76,45.76,85.09,85.8
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0021,Dine In,Dine In,,,Beverage,Kids Beverage,996331,MENU0067,Babyccino - Regular,165.0,1.0,165.0,Synthetic promotion,1.86,0,1.86,163.14,8.16,171.3,14.21,14.21,91.29,91.7
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0022,Delivery/Takeaway,Corporate Order,,,Food,Sandwiches,996331,MENU0081,Pepper Chicken Sandwich,315.0,1.0,315.0,Synthetic promotion,17.22,0,17.22,297.78,14.89,312.67,87.66,87.66,70.56,71.96
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0023,Dine In,Dine In,,,Food,Sandwiches,996331,MENU0082,Tandoori Chicken Sandwich,320.0,2.0,640.0,Synthetic promotion,10.15,0,10.15,629.85,31.49,661.34,87.66,175.32,72.16,73.49
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0024,Delivery/Takeaway,Corporate Order,,,Food,Breakfast,996331,MENU0088,Scallion Pepper Cream Cheese Bagel,270.22,1.0,270.22,,0.0,0,0.0,270.22,13.51,283.73,54.49,54.49,79.83,80.8
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0025,Dine In,Dine In,,,Food,Breakfast,996331,MENU0089,Masala Egg Bun,225.0,1.0,225.0,Synthetic promotion,1.97,0,1.97,223.03,11.15,234.18,42.74,42.74,80.84,81.75
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0026,Dine In,Dine In,,,Food,Snacks,996331,MENU0090,Marinara Cheese Pin Wheels,215.0,1.0,215.0,Synthetic promotion,11.01,0,11.01,203.99,10.2,214.19,38.29,38.29,81.23,82.12
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0027,Delivery/Takeaway,Corporate Order,Guest 2168,9000002168,Food,Baked Goods,996331,MENU0094,Butter Croissant,195.0,1.0,195.0,Synthetic promotion,3.79,0,3.79,191.21,9.56,200.77,58.04,58.04,69.65,71.09
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0028,Delivery/Takeaway,Takeaway,,,Dessert,Desserts,996331,MENU0106,Death by Chocolate Cookie,190.0,1.0,190.0,Synthetic promotion,8.44,0,8.44,181.56,9.08,190.64,47.52,47.52,73.83,75.07
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0029,Delivery/Takeaway,Corporate Order,,,Dessert,Desserts,996331,MENU0107,Jaggery Parmesan Cookie,170.0,2.0,340.0,Synthetic promotion,9.26,0,9.26,330.74,16.54,347.28,41.02,82.04,75.2,76.38
ABNAH Cafe Connaught Place,2026-02-01,BILL-OUT001-260201-0030,Dine In,Dine In,,,Dessert,Desserts,996331,MENU0109,Basque Cheesecake,315.34,1.0,315.34,,0.0,0,0.0,315.34,15.77,331.11,82.57,82.57,73.82,75.06
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0001,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0004,Americano - Medium,210.0,3.0,630.0,Synthetic promotion,1.66,0,1.66,628.34,31.42,659.76,26.05,78.15,87.56,88.15
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0002,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0005,Americano - Large,235.44,4.0,941.76,Synthetic promotion,0.01,0,0.01,941.75,47.09,988.84,28.91,115.64,87.72,88.31
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0003,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0006,Latte - Regular,225.0,2.0,450.0,Synthetic promotion,2.68,0,2.68,447.32,22.37,469.69,36.17,72.34,83.83,84.6
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0004,Delivery/Takeaway,Corporate Order,Guest 0894,9000000894,Beverage,Coffee Classics,996331,MENU0007,Latte - Medium,250.0,3.0,750.0,Synthetic promotion,20.47,0,20.47,729.53,36.48,766.01,40.96,122.88,83.16,83.96
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0005,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0009,Cappuccino - Regular,226.61,5.0,1133.05,,0.0,0,0.0,1133.05,56.65,1189.7,36.17,180.85,84.04,84.8
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0006,Delivery/Takeaway,Corporate Order,Guest 3670,9000003670,Beverage,Coffee Classics,996331,MENU0010,Cappuccino - Medium,252.12,4.0,1008.48,Synthetic promotion,0.01,0,0.01,1008.47,50.42,1058.89,40.96,163.84,83.75,84.53
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0007,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0011,Cappuccino - Large,275.32,2.0,550.64,,0.0,0,0.0,550.65,27.53,578.18,45.76,91.52,83.38,84.17
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0008,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0012,Flat White - Regular,235.0,3.0,705.0,Synthetic promotion,32.22,0,32.22,672.78,33.64,706.42,36.17,108.51,83.87,84.64
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0009,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0013,Flat White - Medium,260.0,2.0,520.0,Synthetic promotion,28.62,0,28.62,491.38,24.57,515.95,40.96,81.92,83.33,84.12
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0010,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0014,Flat White - Large,287.81,4.0,1151.24,,0.0,0,0.0,1151.24,57.56,1208.8,45.76,183.04,84.1,84.86
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0011,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0015,Mocha - Regular,245.0,1.0,245.0,Synthetic promotion,2.42,0,2.42,242.58,12.13,254.71,42.67,42.67,82.41,83.25
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0012,Delivery/Takeaway,Corporate Order,Guest 7613,9000007613,Beverage,Coffee Classics,996331,MENU0016,Mocha - Medium,270.0,4.0,1080.0,Synthetic promotion,4.52,0,4.52,1075.48,53.77,1129.25,48.42,193.68,81.99,82.85
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0013,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0018,Sea Salt Mocha - Regular,275.0,1.0,275.0,Synthetic promotion,4.74,0,4.74,270.26,13.51,283.77,42.67,42.67,84.21,84.96
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0014,Delivery/Takeaway,Corporate Order,Guest 4621,9000004621,Beverage,Signature Coffee,996331,MENU0022,Orange Zest Mocha - Medium,300.0,4.0,1200.0,Synthetic promotion,63.28,0,63.28,1136.72,56.84,1193.56,48.42,193.68,82.96,83.77
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0015,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0024,Caramel Macchiato - Regular,265.0,3.0,795.0,Synthetic promotion,35.9,0,35.9,759.1,37.95,797.05,42.42,127.26,83.24,84.03
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0016,Delivery/Takeaway,Takeaway,,,Beverage,Signature Coffee,996331,MENU0025,Caramel Macchiato - Medium,295.0,1.0,295.0,Synthetic promotion,6.82,0,6.82,288.18,14.41,302.59,48.13,48.13,83.3,84.09
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0017,Delivery/Takeaway,Corporate Order,,,Beverage,Signature Coffee,996331,MENU0026,Caramel Macchiato - Large,325.0,2.0,650.0,Synthetic promotion,25.13,0,25.13,624.87,31.24,656.11,53.88,107.76,82.75,83.58
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0018,Delivery/Takeaway,Takeaway,Guest 3152,9000003152,Beverage,Signature Coffee,996331,MENU0031,Vegan Iced Latte - Medium,310.0,1.0,310.0,Synthetic promotion,1.85,0,1.85,308.15,15.41,323.56,66.95,66.95,78.27,79.31
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0019,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Brew,996331,MENU0037,Coffee Lemonade - Medium,260.0,1.0,260.0,Synthetic promotion,5.18,0,5.18,254.82,12.74,267.56,33.09,33.09,87.01,87.63
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0020,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Brew,996331,MENU0039,Vietnamese Shakerato - Regular,258.89,1.0,258.89,,0.0,0,0.0,258.89,12.94,271.83,25.6,25.6,90.11,90.58
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0021,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0040,Vietnamese Shakerato - Medium,285.24,1.0,285.24,,0.0,0,0.0,285.24,14.26,299.5,28.66,28.66,89.95,90.43
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0022,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0042,Classic Cold Coffee - Regular,255.0,2.0,510.0,Synthetic promotion,16.14,0,16.14,493.86,24.69,518.55,38.56,77.12,84.38,85.13
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0023,Delivery/Takeaway,Corporate Order,,,Beverage,Cold Coffee,996331,MENU0045,Mocha Cold Coffee - Regular,288.09,4.0,1152.36,,0.0,0,0.0,1152.37,57.62,1209.99,45.06,180.24,84.36,85.1
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0024,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0047,Mocha Cold Coffee - Large,355.0,1.0,355.0,Synthetic promotion,9.89,0,9.89,345.11,17.26,362.37,57.03,57.03,83.47,84.26
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0025,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0049,Caramel Cold Coffee - Medium,321.14,1.0,321.14,,0.0,0,0.0,321.14,16.06,337.2,50.74,50.74,84.2,84.95
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0026,Delivery/Takeaway,Takeaway,,,Beverage,Cold Coffee,996331,MENU0050,Caramel Cold Coffee - Large,355.0,1.0,355.0,Synthetic promotion,10.09,0,10.09,344.91,17.25,362.16,56.7,56.7,83.56,84.34
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0027,Delivery/Takeaway,Takeaway,Guest 4081,9000004081,Beverage,Tea,996331,MENU0052,Masala Chai Latte - Medium,221.69,2.0,443.38,,0.0,0,0.0,443.38,22.17,465.55,40.96,81.92,81.52,82.4
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0028,Dine In,Dine In,,,Beverage,Tea,996331,MENU0053,Masala Chai Latte - Large,247.36,1.0,247.36,,0.0,0,0.0,247.36,12.37,259.73,45.76,45.76,81.5,82.38
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0029,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0054,Himalayan Green Tea,210.0,1.0,210.0,Synthetic promotion,3.39,0,3.39,206.61,10.33,216.94,8.67,8.67,95.8,96.0
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0030,Delivery/Takeaway,Corporate Order,,,Beverage,Tea,996331,MENU0056,Japanese Matcha Latte - Medium,295.0,1.0,295.0,Synthetic promotion,8.06,0,8.06,286.94,14.35,301.29,40.96,40.96,85.73,86.41
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0031,Delivery/Takeaway,Takeaway,Guest 2515,9000002515,Beverage,Tea,996331,MENU0057,Japanese Matcha Latte - Large,328.53,1.0,328.53,,0.0,0,0.0,328.53,16.43,344.96,45.76,45.76,86.07,86.73
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0032,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0058,Lemon Iced Tea - Regular,205.0,1.0,205.0,Synthetic promotion,0.96,0,0.96,204.04,10.2,214.24,14.29,14.29,93.0,93.33
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0033,Delivery/Takeaway,Corporate Order,,,Beverage,Iced Tea,996331,MENU0062,Hibiscus Lime Iced Tea - Medium,253.62,1.0,253.62,,0.0,0,0.0,253.62,12.68,266.3,26.94,26.94,89.38,89.88
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0034,Dine In,Dine In,,,Beverage,Shake,996331,MENU0069,Choco Chip Shake - Medium,330.0,2.0,660.0,Synthetic promotion,26.0,0,26.0,634.0,31.7,665.7,38.42,76.84,87.88,88.46
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0035,Delivery/Takeaway,Takeaway,,,Beverage,Shake,996331,MENU0073,Mixed Berry Shake - Large,386.45,1.0,386.45,,0.0,0,0.0,386.45,19.32,405.77,78.02,78.02,79.81,80.77
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0036,Delivery/Takeaway,Takeaway,,,Beverage,Smoothie,996331,MENU0075,Seasonal Smoothie - Medium,340.0,1.0,340.0,Synthetic promotion,8.79,0,8.79,331.21,16.56,347.77,37.59,37.59,88.65,89.19
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0037,Dine In,Dine In,Guest 0780,9000000780,Beverage,Smoothie,996331,MENU0076,Seasonal Smoothie - Large,375.0,1.0,375.0,Synthetic promotion,3.38,0,3.38,371.62,18.58,390.2,41.83,41.83,88.74,89.28
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0038,Dine In,Dine In,,,Food,Wraps,996331,MENU0078,Shredded Chicken Wrap,295.0,1.0,295.0,Synthetic promotion,6.42,0,6.42,288.58,14.43,303.01,70.05,70.05,75.73,76.88
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0039,Dine In,Dine In,,,Food,Sandwiches,996331,MENU0081,Pepper Chicken Sandwich,318.73,1.0,318.73,,0.0,0,0.0,318.73,15.94,334.67,87.66,87.66,72.5,73.81
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0040,Dine In,Dine In,,,Food,Sandwiches,996331,MENU0082,Tandoori Chicken Sandwich,321.08,2.0,642.16,,0.0,0,0.0,642.17,32.11,674.28,87.66,175.32,72.7,74.0
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0041,Delivery/Takeaway,Takeaway,,,Food,Toasts,996331,MENU0083,Chilli Cheese Garlic Toast,235.0,1.0,235.0,Synthetic promotion,7.53,0,7.53,227.47,11.37,238.84,42.14,42.14,81.47,82.36
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0042,Delivery/Takeaway,Takeaway,,,Food,Breakfast,996331,MENU0087,Cream Cheese Bagel,251.79,2.0,503.58,,0.0,0,0.0,503.58,25.18,528.76,54.49,108.98,78.36,79.39
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0043,Dine In,Dine In,,,Food,Breakfast,996331,MENU0088,Scallion Pepper Cream Cheese Bagel,265.0,2.0,530.0,Synthetic promotion,1.31,0,1.31,528.69,26.43,555.12,54.49,108.98,79.39,80.37
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0044,Delivery/Takeaway,Takeaway,,,Food,Breakfast,996331,MENU0089,Masala Egg Bun,225.0,2.0,450.0,Synthetic promotion,6.83,0,6.83,443.17,22.16,465.33,42.74,85.48,80.71,81.63
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0045,Delivery/Takeaway,Corporate Order,,,Food,Snacks,996331,MENU0091,Pesto Sundried Tomato Pin Wheel,225.45,1.0,225.45,,0.0,0,0.0,225.45,11.27,236.72,42.04,42.04,81.35,82.24
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0046,Dine In,Dine In,,,Food,Snacks,996331,MENU0092,Turnover with Brioche Dough Chicken,255.0,1.0,255.0,Synthetic promotion,8.71,0,8.71,246.29,12.31,258.6,87.54,87.54,64.46,66.15
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0047,Dine In,Dine In,,,Food,Snacks,996331,MENU0093,Turnover with Brioche Dough Veg,236.55,1.0,236.55,,0.0,0,0.0,236.55,11.83,248.38,89.94,89.94,61.98,63.79
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0048,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0094,Butter Croissant,195.0,2.0,390.0,Synthetic promotion,16.72,0,16.72,373.28,18.66,391.94,58.04,116.08,68.9,70.38
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0049,Delivery/Takeaway,Corporate Order,,,Food,Baked Goods,996331,MENU0095,Almond Croissant,245.0,2.0,490.0,Synthetic promotion,26.53,0,26.53,463.47,23.17,486.64,58.04,116.08,74.95,76.15
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0050,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0097,Mushroom Cheese Croissant,255.0,2.0,510.0,Synthetic promotion,30.1,0,30.1,479.9,24.0,503.9,74.84,149.68,68.81,70.3
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0051,Delivery/Takeaway,Takeaway,,,Food,Baked Goods,996331,MENU0098,Sriracha Chicken Croissant,275.0,1.0,275.0,Synthetic promotion,9.54,0,9.54,265.46,13.27,278.73,81.14,81.14,69.43,70.89
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0052,Delivery/Takeaway,Corporate Order,,,Dessert,Baked Goods,996331,MENU0100,Banana Walnut Tea Cake,207.39,1.0,207.39,,0.0,0,0.0,207.39,10.37,217.76,61.61,61.61,70.29,71.71
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0053,Dine In,Dine In,,,Dessert,Desserts,996331,MENU0107,Jaggery Parmesan Cookie,170.0,1.0,170.0,Synthetic promotion,6.99,0,6.99,163.01,8.15,171.16,41.02,41.02,74.84,76.03
ABNAH Cafe Connaught Place,2026-02-02,BILL-OUT001-260202-0054,Delivery/Takeaway,Corporate Order,Guest 7247,9000007247,Dessert,Baked Goods,996331,MENU0110,Multigrain Walnut Tea Cake,226.76,3.0,680.28,,0.0,0,0.0,680.28,34.01,714.29,56.57,169.71,75.05,76.24
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0001,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0003,Americano - Regular,187.06,2.0,374.12,,0.0,0,0.0,374.12,18.71,392.83,23.21,46.42,87.59,88.18
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0002,Delivery/Takeaway,Takeaway,Guest 0159,9000000159,Beverage,Coffee Classics,996331,MENU0004,Americano - Medium,212.44,3.0,637.32,Synthetic promotion,0.01,0,0.01,637.31,31.87,669.18,26.05,78.15,87.74,88.32
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0003,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0005,Americano - Large,235.0,3.0,705.0,Synthetic promotion,20.15,0,20.15,684.85,34.24,719.09,28.91,86.73,87.34,87.94
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0004,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0006,Latte - Regular,226.15,7.0,1583.05,,0.0,0,0.0,1583.08,79.15,1662.23,36.17,253.19,84.01,84.77
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0005,Delivery/Takeaway,Takeaway,,,Beverage,Coffee Classics,996331,MENU0007,Latte - Medium,252.05,3.0,756.15,Synthetic promotion,0.01,0,0.01,756.14,37.81,793.95,40.96,122.88,83.75,84.52
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0006,Dine In,Dine In,Guest 8984,9000008984,Beverage,Coffee Classics,996331,MENU0008,Latte - Large,275.47,2.0,550.94,,0.0,0,0.0,550.94,27.55,578.49,45.76,91.52,83.39,84.18
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0007,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0009,Cappuccino - Regular,225.0,4.0,900.0,Synthetic promotion,28.67,0,28.67,871.33,43.57,914.9,36.17,144.68,83.4,84.19
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0008,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0010,Cappuccino - Medium,250.0,4.0,1000.0,Synthetic promotion,29.55,0,29.55,970.45,48.52,1018.97,40.96,163.84,83.12,83.92
ABNAH Cafe Connaught Place,2026-02-03,BILL-OUT001-260203-0009,Delivery/Takeaway,Corporate Order,,,Beverage,Coffee Classics,996331,MENU0012,Flat White - Regular,235.0,2.0,470.0,Synthetic promotion,10.06,0,10.06,459.94,23.0,482.94,36.17,72.34,84.27,85.02
