Store Name,Date,Bill No.,Tab Type,Source,Customer Name,Customer Number,Super Category,Category,SAC/HSN No.,SKU Code / Item No,SKU / Item Name,Item Rate,Item Qty,Item Subtotal,Offer,Discount Amount,Complimentary Amount,Total Discount,Net Sale Value,Tax Amount,Gross Sale Value,Purchase Rate,Purchase Value,Net Margin%,Gross Margin%
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0011,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0014,Flat White - Large,290.41,2.0,580.82,,0.0,0,0.0,580.82,29.04,609.86,45.76,91.52,84.24,84.99
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0012,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0015,Mocha - Regular,245.0,1.0,245.0,Synthetic promotion,10.56,0,10.56,234.44,11.72,246.16,42.67,42.67,81.8,82.67
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0013,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0017,Mocha - Large,295.0,3.0,885.0,Synthetic promotion,47.04,0,47.04,837.96,41.9,879.86,54.21,162.63,80.59,81.52
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0014,Delivery/Takeaway,Online,,,Beverage,Signature Coffee,996331,MENU0018,Sea Salt Mocha - Regular,275.0,2.0,550.0,Synthetic promotion,13.49,0,13.49,536.51,26.83,563.34,42.67,85.34,84.09,84.85
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0015,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0019,Sea Salt Mocha - Medium,305.0,2.0,610.0,Synthetic promotion,8.02,0,8.02,601.98,30.1,632.08,48.42,96.84,83.91,84.68
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0016,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0021,Orange Zest Mocha - Regular,270.0,1.0,270.0,Synthetic promotion,13.61,0,13.61,256.39,12.82,269.21,42.67,42.67,83.36,84.15
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0017,Delivery/Takeaway,Mall Walk-in,,,Beverage,Signature Coffee,996331,MENU0022,Orange Zest Mocha - Medium,300.0,4.0,1200.0,Synthetic promotion,34.93,0,34.93,1165.07,58.25,1223.32,48.42,193.68,83.38,84.17
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0018,Dine In,Dine In,Guest 4818,9000004818,Beverage,Signature Coffee,996331,MENU0023,Orange Zest Mocha - Large,330.0,2.0,660.0,Synthetic promotion,24.99,0,24.99,635.01,31.75,666.76,54.21,108.42,82.93,83.74
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0019,Delivery/Takeaway,Online,,,Beverage,Signature Coffee,996331,MENU0025,Caramel Macchiato - Medium,295.0,6.0,1770.0,Synthetic promotion,9.88,0,9.88,1760.12,88.01,1848.13,48.13,288.78,83.59,84.37
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0020,Delivery/Takeaway,Online,,,Beverage,Signature Coffee,996331,MENU0028,French Vanilla Latte - Medium,295.0,1.0,295.0,Synthetic promotion,4.93,0,4.93,290.07,14.5,304.57,47.85,47.85,83.5,84.29
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0021,Delivery/Takeaway,Online,,,Beverage,Signature Coffee,996331,MENU0030,Vegan Iced Latte - Regular,285.0,2.0,570.0,Synthetic promotion,4.96,0,4.96,565.04,28.25,593.29,58.9,117.8,79.15,80.14
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0022,Delivery/Takeaway,Mall Walk-in,,,Beverage,Signature Coffee,996331,MENU0031,Vegan Iced Latte - Medium,310.0,4.0,1240.0,Synthetic promotion,43.47,0,43.47,1196.53,59.83,1256.36,66.95,267.8,77.62,78.68
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0023,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0032,Vegan Iced Latte - Large,339.72,1.0,339.72,,0.0,0,0.0,339.72,16.99,356.71,75.02,75.02,77.92,78.97
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0024,Delivery/Takeaway,Online,,,Beverage,Cold Brew,996331,MENU0033,Classic Cold Brew - Regular,225.0,2.0,450.0,Synthetic promotion,24.64,0,24.64,425.36,21.27,446.63,25.6,51.2,87.96,88.54
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0025,Delivery/Takeaway,Online,,,Beverage,Cold Brew,996331,MENU0034,Classic Cold Brew - Medium,250.0,2.0,500.0,Synthetic promotion,25.63,0,25.63,474.37,23.72,498.09,28.66,57.32,87.92,88.49
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0026,Delivery/Takeaway,Online,,,Beverage,Cold Brew,996331,MENU0036,Coffee Lemonade - Regular,236.84,1.0,236.84,,0.0,0,0.0,236.84,11.84,248.68,29.45,29.45,87.57,88.16
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0027,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0037,Coffee Lemonade - Medium,260.0,1.0,260.0,Synthetic promotion,6.8,0,6.8,253.2,12.66,265.86,33.09,33.09,86.93,87.55
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0028,Delivery/Takeaway,Online,,,Beverage,Cold Brew,996331,MENU0038,Coffee Lemonade - Large,285.89,2.0,571.78,,0.0,0,0.0,571.79,28.59,600.38,36.73,73.46,87.15,87.76
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0029,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0039,Vietnamese Shakerato - Regular,255.0,1.0,255.0,Synthetic promotion,10.66,0,10.66,244.34,12.22,256.56,25.6,25.6,89.52,90.02
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0030,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0041,Vietnamese Shakerato - Large,305.0,1.0,305.0,Synthetic promotion,11.73,0,11.73,293.27,14.66,307.93,31.73,31.73,89.18,89.7
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0031,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0042,Classic Cold Coffee - Regular,255.0,2.0,510.0,Synthetic promotion,11.96,0,11.96,498.04,24.9,522.94,38.56,77.12,84.52,85.25
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0032,Delivery/Takeaway,Online,,,Beverage,Cold Coffee,996331,MENU0043,Classic Cold Coffee - Medium,290.0,1.0,290.0,Synthetic promotion,16.17,0,16.17,273.83,13.69,287.52,43.56,43.56,84.09,84.85
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0033,Delivery/Takeaway,Online,,,Beverage,Cold Coffee,996331,MENU0044,Classic Cold Coffee - Large,325.0,1.0,325.0,Synthetic promotion,7.42,0,7.42,317.58,15.88,333.46,48.58,48.58,84.7,85.43
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0034,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0046,Mocha Cold Coffee - Medium,320.0,1.0,320.0,Synthetic promotion,8.81,0,8.81,311.19,15.56,326.75,51.03,51.03,83.6,84.38
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0035,Dine In,Dine In,,,Beverage,Cold Coffee,996331,MENU0048,Caramel Cold Coffee - Regular,285.25,2.0,570.5,,0.0,0,0.0,570.5,28.52,599.02,44.81,89.62,84.29,85.04
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0036,Delivery/Takeaway,Online,,,Beverage,Cold Coffee,996331,MENU0049,Caramel Cold Coffee - Medium,320.0,1.0,320.0,Synthetic promotion,7.21,0,7.21,312.79,15.64,328.43,50.74,50.74,83.78,84.55
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0037,Delivery/Takeaway,Online,,,Beverage,Cold Coffee,996331,MENU0050,Caramel Cold Coffee - Large,355.0,2.0,710.0,Synthetic promotion,31.05,0,31.05,678.95,33.95,712.9,56.7,113.4,83.3,84.09
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0038,Delivery/Takeaway,Online,,,Beverage,Tea,996331,MENU0052,Masala Chai Latte - Medium,220.0,1.0,220.0,Synthetic promotion,2.99,0,2.99,217.01,10.85,227.86,40.96,40.96,81.13,82.02
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0039,Delivery/Takeaway,Online,,,Beverage,Tea,996331,MENU0055,Japanese Matcha Latte - Regular,268.77,2.0,537.54,,0.0,0,0.0,537.54,26.88,564.42,36.17,72.34,86.54,87.18
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0040,Delivery/Takeaway,Mall Walk-in,,,Beverage,Tea,996331,MENU0056,Japanese Matcha Latte - Medium,295.0,2.0,590.0,Synthetic promotion,21.76,0,21.76,568.24,28.41,596.65,40.96,81.92,85.58,86.27
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0041,Delivery/Takeaway,Mall Walk-in,Guest 8707,9000008707,Beverage,Tea,996331,MENU0057,Japanese Matcha Latte - Large,325.0,2.0,650.0,Synthetic promotion,19.67,0,19.67,630.33,31.52,661.85,45.76,91.52,85.48,86.17
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0042,Delivery/Takeaway,Mall Walk-in,,,Beverage,Iced Tea,996331,MENU0058,Lemon Iced Tea - Regular,205.35,1.0,205.35,,0.0,0,0.0,205.35,10.27,215.62,14.29,14.29,93.04,93.37
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0043,Dine In,Dine In,Guest 7607,9000007607,Beverage,Iced Tea,996331,MENU0059,Lemon Iced Tea - Medium,231.99,2.0,463.98,Synthetic promotion,0.01,0,0.01,463.97,23.2,487.17,15.66,31.32,93.25,93.57
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0044,Dine In,Dine In,,,Beverage,Iced Tea,996331,MENU0060,Lemon Iced Tea - Large,258.0,2.0,516.0,,0.0,0,0.0,516.0,25.8,541.8,17.03,34.06,93.4,93.71
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0045,Delivery/Takeaway,Online,,,Beverage,Iced Tea,996331,MENU0061,Hibiscus Lime Iced Tea - Regular,225.0,2.0,450.0,Synthetic promotion,0.22,0,0.22,449.78,22.49,472.27,24.09,48.18,89.29,89.8
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0046,Delivery/Takeaway,Mall Walk-in,,,Beverage,Kids Beverage,996331,MENU0064,Hot Chocolate - Regular,220.0,1.0,220.0,Synthetic promotion,0.44,0,0.44,219.56,10.98,230.54,35.57,35.57,83.8,84.57
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0047,Dine In,Dine In,Guest 0249,9000000249,Beverage,Kids Beverage,996331,MENU0065,Hot Chocolate - Medium,245.0,1.0,245.0,Synthetic promotion,8.36,0,8.36,236.64,11.83,248.47,40.27,40.27,82.98,83.79
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0048,Delivery/Takeaway,Mall Walk-in,,,Beverage,Kids Beverage,996331,MENU0067,Babyccino - Regular,166.08,1.0,166.08,,0.0,0,0.0,166.08,8.3,174.38,14.21,14.21,91.44,91.85
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0049,Dine In,Dine In,,,Beverage,Shake,996331,MENU0068,Choco Chip Shake - Regular,295.0,2.0,590.0,Synthetic promotion,28.04,0,28.04,561.96,28.1,590.06,34.11,68.22,87.86,88.44
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0050,Delivery/Takeaway,Mall Walk-in,,,Beverage,Shake,996331,MENU0072,Mixed Berry Shake - Medium,350.0,2.0,700.0,Synthetic promotion,17.17,0,17.17,682.83,34.14,716.97,69.6,139.2,79.61,80.58
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0051,Delivery/Takeaway,Online,,,Beverage,Shake,996331,MENU0073,Mixed Berry Shake - Large,385.0,1.0,385.0,Synthetic promotion,9.93,0,9.93,375.07,18.75,393.82,78.02,78.02,79.2,80.19
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0052,Delivery/Takeaway,Mall Walk-in,,,Beverage,Smoothie,996331,MENU0074,Seasonal Smoothie - Regular,305.0,2.0,610.0,Synthetic promotion,26.66,0,26.66,583.34,29.17,612.51,33.37,66.74,88.56,89.1
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0053,Dine In,Dine In,,,Beverage,Smoothie,996331,MENU0075,Seasonal Smoothie - Medium,344.74,2.0,689.48,,0.0,0,0.0,689.48,34.47,723.95,37.59,75.18,89.1,89.62
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0054,Dine In,Dine In,,,Food,Wraps,996331,MENU0077,Spicy Paneer Wrap,275.0,1.0,275.0,Synthetic promotion,15.32,0,15.32,259.68,12.98,272.66,73.36,73.36,71.75,73.09
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0055,Dine In,Dine In,,,Food,Sandwiches,996331,MENU0082,Tandoori Chicken Sandwich,320.0,2.0,640.0,Synthetic promotion,14.26,0,14.26,625.74,31.29,657.03,87.66,175.32,71.98,73.32
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0056,Dine In,Dine In,,,Food,Toasts,996331,MENU0084,Chicken Pepperoni Avocado Toast,330.0,2.0,660.0,Synthetic promotion,2.21,0,2.21,657.79,32.89,690.68,68.54,137.08,79.16,80.15
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0057,Delivery/Takeaway,Mall Walk-in,,,Food,Breakfast,996331,MENU0086,Breakfast Pancakes,285.0,1.0,285.0,Synthetic promotion,13.31,0,13.31,271.69,13.58,285.27,66.89,66.89,75.38,76.55
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0058,Delivery/Takeaway,Online,,,Food,Breakfast,996331,MENU0087,Cream Cheese Bagel,250.0,2.0,500.0,Synthetic promotion,1.82,0,1.82,498.18,24.91,523.09,54.49,108.98,78.12,79.17
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0059,Delivery/Takeaway,Online,,,Food,Snacks,996331,MENU0091,Pesto Sundried Tomato Pin Wheel,225.0,1.0,225.0,Synthetic promotion,12.36,0,12.36,212.64,10.63,223.27,42.04,42.04,80.23,81.17
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0060,Delivery/Takeaway,Online,,,Food,Snacks,996331,MENU0092,Turnover with Brioche Dough Chicken,260.08,1.0,260.08,,0.0,0,0.0,260.08,13.0,273.08,87.54,87.54,66.34,67.94
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0061,Dine In,Dine In,,,Food,Baked Goods,996331,MENU0095,Almond Croissant,245.0,1.0,245.0,Synthetic promotion,2.27,0,2.27,242.73,12.14,254.87,58.04,58.04,76.09,77.23
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0062,Delivery/Takeaway,Mall Walk-in,,,Food,Baked Goods,996331,MENU0096,Chocolate Croissant,235.0,1.0,235.0,Synthetic promotion,1.7,0,1.7,233.3,11.66,244.96,64.54,64.54,72.34,73.65
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0063,Delivery/Takeaway,Online,,,Food,Baked Goods,996331,MENU0097,Mushroom Cheese Croissant,255.0,2.0,510.0,Synthetic promotion,5.54,0,5.54,504.46,25.22,529.68,74.84,149.68,70.33,71.74
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0064,Delivery/Takeaway,Mall Walk-in,,,Food,Baked Goods,996331,MENU0098,Sriracha Chicken Croissant,275.0,1.0,275.0,Synthetic promotion,2.18,0,2.18,272.82,13.64,286.46,81.14,81.14,70.26,71.67
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0065,Delivery/Takeaway,Online,,,Dessert,Baked Goods,996331,MENU0099,Cinnamon Roll with Cream Cheese,220.0,1.0,220.0,Synthetic promotion,6.2,0,6.2,213.8,10.69,224.49,52.57,52.57,75.41,76.58
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0066,Delivery/Takeaway,Mall Walk-in,,,Dessert,Baked Goods,996331,MENU0100,Banana Walnut Tea Cake,205.0,2.0,410.0,Synthetic promotion,0.71,0,0.71,409.29,20.46,429.75,61.61,123.22,69.89,71.33
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0067,Delivery/Takeaway,Mall Walk-in,,,Dessert,Desserts,996331,MENU0103,Banoffee Pie,285.0,1.0,285.0,Synthetic promotion,9.4,0,9.4,275.6,13.78,289.38,56.57,56.57,79.47,80.45
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0068,Delivery/Takeaway,Online,Guest 4605,9000004605,Dessert,Desserts,996331,MENU0104,Classic Chocolate Fudge Brownie,195.0,1.0,195.0,Synthetic promotion,4.05,0,4.05,190.95,9.55,200.5,51.02,51.02,73.28,74.55
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0069,Delivery/Takeaway,Online,,,Dessert,Desserts,996331,MENU0105,Soft-Centred Caramel Cookie,180.0,1.0,180.0,Synthetic promotion,7.39,0,7.39,172.61,8.63,181.24,46.02,46.02,73.34,74.61
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0070,Delivery/Takeaway,Mall Walk-in,,,Dessert,Desserts,996331,MENU0107,Jaggery Parmesan Cookie,170.0,1.0,170.0,Synthetic promotion,5.22,0,5.22,164.78,8.24,173.02,41.02,41.02,75.11,76.29
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0071,Delivery/Takeaway,Mall Walk-in,,,Dessert,Desserts,996331,MENU0108,Apple Pie,270.0,2.0,540.0,Synthetic promotion,2.65,0,2.65,537.35,26.87,564.22,56.57,113.14,78.94,79.95
ABNAH Cafe Saket Premium,2026-02-01,BILL-OUT003-260201-0072,Dine In,Dine In,,,Dessert,Baked Goods,996331,MENU0110,Multigrain Walnut Tea Cake,229.12,1.0,229.12,,0.0,0,0.0,229.12,11.46,240.58,56.57,56.57,75.31,76.49
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0001,Delivery/Takeaway,Mall Walk-in,Guest 6192,9000006192,Beverage,Coffee Classics,996331,MENU0004,Americano - Medium,210.0,1.0,210.0,Synthetic promotion,6.83,0,6.83,203.17,10.16,213.33,26.05,26.05,87.18,87.79
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0002,Dine In,Dine In,,,Beverage,Coffee Classics,996331,MENU0006,Latte - Regular,225.0,1.0,225.0,Synthetic promotion,10.54,0,10.54,214.46,10.72,225.18,36.17,36.17,83.13,83.94
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0003,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0007,Latte - Medium,250.0,1.0,250.0,Synthetic promotion,2.2,0,2.2,247.8,12.39,260.19,40.96,40.96,83.47,84.26
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0004,Delivery/Takeaway,Mall Walk-in,,,Beverage,Coffee Classics,996331,MENU0009,Cappuccino - Regular,225.0,3.0,675.0,Synthetic promotion,6.23,0,6.23,668.77,33.44,702.21,36.17,108.51,83.77,84.55
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0005,Delivery/Takeaway,Mall Walk-in,,,Beverage,Coffee Classics,996331,MENU0013,Flat White - Medium,260.0,3.0,780.0,Synthetic promotion,42.29,0,42.29,737.71,36.89,774.6,40.96,122.88,83.34,84.14
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0006,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0014,Flat White - Large,286.06,1.0,286.06,,0.0,0,0.0,286.06,14.3,300.36,45.76,45.76,84.0,84.76
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0007,Delivery/Takeaway,Online,,,Beverage,Coffee Classics,996331,MENU0017,Mocha - Large,295.0,1.0,295.0,Synthetic promotion,13.27,0,13.27,281.73,14.09,295.82,54.21,54.21,80.76,81.67
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0008,Delivery/Takeaway,Mall Walk-in,,,Beverage,Signature Coffee,996331,MENU0018,Sea Salt Mocha - Regular,275.5,3.0,826.5,,0.0,0,0.0,826.5,41.33,867.83,42.67,128.01,84.51,85.25
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0009,Delivery/Takeaway,Online,,,Beverage,Signature Coffee,996331,MENU0022,Orange Zest Mocha - Medium,300.0,1.0,300.0,Synthetic promotion,13.68,0,13.68,286.32,14.32,300.64,48.42,48.42,83.09,83.89
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0010,Delivery/Takeaway,Mall Walk-in,,,Beverage,Signature Coffee,996331,MENU0023,Orange Zest Mocha - Large,330.0,1.0,330.0,Synthetic promotion,18.22,0,18.22,311.78,15.59,327.37,54.21,54.21,82.61,83.44
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0011,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0024,Caramel Macchiato - Regular,265.0,1.0,265.0,Synthetic promotion,4.64,0,4.64,260.36,13.02,273.38,42.42,42.42,83.71,84.48
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0012,Delivery/Takeaway,Mall Walk-in,,,Beverage,Signature Coffee,996331,MENU0026,Caramel Macchiato - Large,331.23,3.0,993.69,,0.0,0,0.0,993.7,49.69,1043.39,53.88,161.64,83.73,84.51
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0013,Delivery/Takeaway,Online,Guest 8653,9000008653,Beverage,Signature Coffee,996331,MENU0027,French Vanilla Latte - Regular,265.0,2.0,530.0,Synthetic promotion,18.82,0,18.82,511.18,25.56,536.74,42.17,84.34,83.5,84.29
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0014,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0028,French Vanilla Latte - Medium,295.0,2.0,590.0,Synthetic promotion,15.09,0,15.09,574.91,28.75,603.66,47.85,95.7,83.35,84.15
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0015,Delivery/Takeaway,Mall Walk-in,Guest 5687,9000005687,Beverage,Signature Coffee,996331,MENU0030,Vegan Iced Latte - Regular,288.02,2.0,576.04,,0.0,0,0.0,576.05,28.8,604.85,58.9,117.8,79.55,80.52
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0016,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0031,Vegan Iced Latte - Medium,310.0,1.0,310.0,Synthetic promotion,11.13,0,11.13,298.87,14.94,313.81,66.95,66.95,77.6,78.67
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0017,Dine In,Dine In,,,Beverage,Signature Coffee,996331,MENU0032,Vegan Iced Latte - Large,335.0,1.0,335.0,Synthetic promotion,8.32,0,8.32,326.68,16.33,343.01,75.02,75.02,77.04,78.13
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0018,Delivery/Takeaway,Online,,,Beverage,Cold Brew,996331,MENU0033,Classic Cold Brew - Regular,225.0,2.0,450.0,Synthetic promotion,2.02,0,2.02,447.98,22.4,470.38,25.6,51.2,88.57,89.12
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0019,Dine In,Dine In,,,Beverage,Cold Brew,996331,MENU0034,Classic Cold Brew - Medium,250.0,1.0,250.0,Synthetic promotion,12.02,0,12.02,237.98,11.9,249.88,28.66,28.66,87.96,88.53
ABNAH Cafe Saket Premium,2026-02-02,BILL-OUT003-260202-0020,Delivery/Takeaway,Online,,,Beverage,Cold Brew,996331,MENU0041,Vietnamese Shakerato - Large,305.0,1.0,305.0,Synthetic promotion,14.17,0,14.17,290.83,14.54,305.37,31.73,31.73,89.09,89.61
